,Year,University Name,University City,University State,Most Awarded Degree,Predominantly Black,Admission Rate,SAT Average,SAT Reading Mid,SAT Math Mid,ACT Cumulative Average,Undergraduate Enrollment,Percent of Students (White),Percent of Students (Black),Percent of Students (Hispanic),Percent of Students (Asian),Average Cost per Academic Year,In State Tuition and Fees,Out of State Tuition and Fees,Completion Rate (4-year institutions
1229,2015_16,Faith Baptist Bible College and Theological Seminary,Ankeny,IA,Bachelor's,NO,64.23,1051.0,560.0,505.0,23.0,214.0,90.65,1.4,0.47,0.93,26773.0,16600.0,16600.0,0.66
1231,2015_16,Graceland University-Lamoni,Lamoni,IA,Bachelor's,NO,47.89,961.0,410.0,450.0,21.0,1373.0,60.89,10.71,11.58,1.17,37314.0,25890.0,25890.0,0.52
1232,2015_16,Grand View University,Des Moines,IA,Bachelor's,NO,98.21,969.0,480.0,470.0,21.0,1889.0,72.31,8.42,4.08,2.54,33745.0,24614.0,24614.0,0.47
1233,2015_16,Grinnell College,Grinnell,IA,Bachelor's,NO,24.91,1402.0,690.0,715.0,32.0,1663.0,56.28,5.65,7.34,7.46,59317.0,46990.0,46990.0,0.86
1245,2015_16,Iowa State University,Ames,IA,Bachelor's,NO,87.15,1142.0,540.0,570.0,25.0,29520.0,75.76,2.69,4.67,2.9,18943.0,7736.0,20856.0,0.71
1246,2015_16,Iowa Wesleyan University,Mount Pleasant,IA,Bachelor's,NO,49.63,949.0,455.0,480.0,20.0,455.0,51.65,9.23,5.93,0.88,38602.0,27286.0,27286.0,0.18
1248,2015_16,University of Iowa,Iowa City,IA,Bachelor's,NO,80.74,1164.0,545.0,615.0,26.0,21970.0,67.3,3.32,7.46,3.61,20861.0,8104.0,27890.0,0.72
1254,2015_16,Loras College,Dubuque,IA,Bachelor's,NO,94.96,1088.0,500.0,515.0,24.0,1444.0,83.52,2.08,6.37,0.83,39999.0,30628.0,30628.0,0.7
1255,2015_16,Luther College,Decorah,IA,Bachelor's,NO,66.89,1179.0,560.0,558.0,26.0,2286.0,83.95,1.88,3.81,1.79,49758.0,39190.0,39190.0,0.77
1256,2015_16,Maharishi International University,Fairfield,IA,Bachelor's,NO,36.9,,,,,344.0,39.53,7.27,7.85,3.2,38630.0,26530.0,26530.0,0.46
1259,2015_16,Morningside College,Sioux City,IA,Bachelor's,NO,55.99,1070.0,,,23.0,1298.0,79.12,0.85,7.55,1.08,39360.0,28155.0,28155.0,0.55
1260,2015_16,Mount Mercy University,Cedar Rapids,IA,Bachelor's,NO,60.65,990.0,,520.0,21.0,1535.0,80.65,6.71,1.63,1.89,39174.0,28226.0,28226.0,0.65
1261,2015_16,Ashford University,San Diego,CA,Bachelor's,NO,,,,,,36405.0,45.58,35.61,10.42,1.26,23393.0,10720.0,10720.0,0.14
1263,2015_16,University of Northern Iowa,Cedar Falls,IA,Bachelor's,NO,79.53,1050.0,490.0,540.0,23.0,9934.0,83.47,2.85,3.46,1.04,19907.0,7817.0,18005.0,0.68
1264,2015_16,Northwestern College,Orange City,IA,Bachelor's,NO,72.12,1141.0,560.0,550.0,25.0,1084.0,82.84,2.03,4.61,1.01,40444.0,28950.0,28950.0,0.67
1269,2015_16,Palmer College of Chiropractic,Davenport,IA,Bachelor's,NO,100.0,,,,,32.0,78.13,3.13,6.25,9.38,26528.0,8748.0,8748.0,
1271,2015_16,Saint Ambrose University,Davenport,IA,Bachelor's,NO,72.98,1050.0,,,23.0,2461.0,79.6,3.33,6.34,1.14,40815.0,28380.0,28380.0,0.63
1275,2015_16,Simpson College,Indianola,IA,Bachelor's,NO,89.46,1104.0,538.0,553.0,24.0,1592.0,88.19,1.95,2.76,1.51,44863.0,34175.0,34175.0,0.68
1281,2015_16,Upper Iowa University,Fayette,IA,Bachelor's,NO,66.0,930.0,,465.0,20.0,4022.0,66.26,18.8,5.02,1.47,37846.0,28073.0,28073.0,0.41
1282,2015_16,Waldorf University,Forest City,IA,Bachelor's,NO,66.09,937.0,460.0,440.0,20.0,1715.0,65.77,15.74,8.57,1.57,31319.0,20884.0,20884.0,0.34
1283,2015_16,Wartburg College,Waverly,IA,Bachelor's,NO,73.82,1105.0,524.0,578.0,24.0,1497.0,77.22,4.81,2.61,1.14,47387.0,37190.0,37190.0,0.69
1287,2015_16,William Penn University,Oskaloosa,IA,Bachelor's,NO,57.5,,,,,1459.0,60.8,18.3,8.22,1.23,34464.0,23930.0,23930.0,0.32
1289,2015_16,Baker University,Baldwin City,KS,Bachelor's,NO,81.62,1048.0,480.0,520.0,23.0,1523.0,70.85,8.6,7.35,0.85,40230.0,27160.0,27160.0,0.6
1291,2015_16,Benedictine College,Atchison,KS,Bachelor's,NO,99.15,1129.0,587.0,560.0,25.0,1868.0,79.98,3.16,5.35,0.86,39124.0,26200.0,26200.0,0.68
1292,2015_16,Bethany College,Lindsborg,KS,Bachelor's,NO,99.27,959.0,460.0,465.0,21.0,630.0,60.16,15.87,19.21,1.43,36507.0,25900.0,25900.0,0.43
1293,2015_16,Bethel College-North Newton,North Newton,KS,Bachelor's,NO,53.25,,,,,525.0,69.9,13.33,8.38,0.95,36202.0,25400.0,25400.0,0.68
1299,2015_16,Central Christian College of Kansas,McPherson,KS,Bachelor's,NO,,,,,,1150.0,49.22,28.26,10.52,0.7,26944.0,14501.0,14501.0,0.4
1306,2015_16,Emporia State University,Emporia,KS,Bachelor's,NO,86.98,1030.0,,,22.0,3730.0,69.81,5.17,6.76,0.86,16681.0,5936.0,18524.0,0.42
1308,2015_16,Fort Hays State University,Hays,KS,Bachelor's,NO,85.88,,,,,11503.0,56.68,3.62,6.88,0.96,15920.0,4654.0,13657.0,0.43
1309,2015_16,Barclay College,Haviland,KS,Bachelor's,NO,74.74,,,,,233.0,76.39,12.45,4.29,0.43,27931.0,14390.0,14390.0,0.45
1310,2015_16,Friends University,Wichita,KS,Bachelor's,NO,58.49,1014.0,575.0,535.0,22.0,1266.0,68.25,10.66,5.37,1.58,32479.0,25965.0,25965.0,0.41
1323,2015_16,University of Kansas,Lawrence,KS,Bachelor's,NO,93.47,1145.0,,,25.0,18784.0,72.39,4.16,7.21,4.44,23733.0,10825.0,26659.0,0.61
1324,2015_16,Newman University,Wichita,KS,Bachelor's,NO,56.27,1095.0,515.0,525.0,24.0,1126.0,66.52,4.8,13.14,4.71,32407.0,26030.0,26030.0,0.5
1326,2015_16,Kansas State University,Manhattan,KS,Bachelor's,NO,94.92,,,,,19443.0,77.7,3.69,6.67,1.35,22002.0,9350.0,23429.0,0.62
1327,2015_16,Kansas Wesleyan University,Salina,KS,Bachelor's,NO,61.61,1020.0,475.0,515.0,22.0,665.0,68.87,9.32,15.19,0.45,37437.0,26600.0,26600.0,0.41
1332,2015_16,Manhattan Christian College,Manhattan,KS,Bachelor's,NO,82.18,1025.0,440.0,495.0,22.0,294.0,76.87,6.12,6.12,0.68,26404.0,14290.0,14290.0,0.45
1333,2015_16,McPherson College,McPherson,KS,Bachelor's,NO,72.71,940.0,520.0,495.0,20.0,643.0,69.83,9.64,12.44,0.62,37000.0,25236.0,25236.0,0.65
1334,2015_16,MidAmerica Nazarene University,Olathe,KS,Bachelor's,NO,61.36,1015.0,445.0,455.0,22.0,1329.0,60.42,13.17,7.45,0.9,35342.0,26150.0,26150.0,0.55
1338,2015_16,Ottawa University-Ottawa,Ottawa,KS,Bachelor's,NO,40.92,,,,,625.0,61.28,12.64,2.88,0.64,38232.0,26204.0,26204.0,0.47
1339,2015_16,Ottawa University-Kansas City,Overland Park,KS,Bachelor's,NO,,,,,,307.0,69.38,11.73,0.33,4.23,,,,
1340,2015_16,Pittsburg State University,Pittsburg,KS,Bachelor's,NO,81.35,,,,,5700.0,78.67,4.18,5.23,0.91,16485.0,6508.0,16978.0,0.48
1342,2015_16,University of Saint Mary,Leavenworth,KS,Bachelor's,NO,49.04,978.0,450.0,485.0,21.0,795.0,57.36,12.45,15.6,0.63,35171.0,25620.0,25620.0,0.41
1346,2015_16,Southwestern College,Winfield,KS,Bachelor's,NO,91.16,999.0,460.0,510.0,22.0,1149.0,54.13,12.01,7.83,0.61,37875.0,25946.0,25946.0,0.44
1347,2015_16,Sterling College,Sterling,KS,Bachelor's,NO,41.41,990.0,460.0,465.0,22.0,661.0,67.93,10.89,14.52,1.51,32261.0,22950.0,22950.0,0.42
1348,2015_16,Tabor College,Hillsboro,KS,Bachelor's,NO,55.41,1007.0,450.0,490.0,22.0,669.0,64.13,10.31,12.41,0.75,38080.0,25320.0,25320.0,0.41
1349,2015_16,Washburn University,Topeka,KS,Bachelor's,NO,,,,,,4900.0,63.94,5.63,7.55,1.06,16599.0,6350.0,14222.0,0.35
1351,2015_16,Wichita State University,Wichita,KS,Bachelor's,NO,94.73,1089.0,530.0,540.0,24.0,11048.0,62.92,5.64,10.63,7.18,17119.0,7528.0,15851.0,0.43
1353,2015_16,Alice Lloyd College,Pippa Passes,KY,Bachelor's,NO,35.11,1006.0,475.0,470.0,22.0,616.0,95.13,1.46,0.49,0.0,22495.0,11460.0,11460.0,0.28
1354,2015_16,Asbury University,Wilmore,KY,Bachelor's,NO,56.85,1101.0,553.0,538.0,24.0,1534.0,81.29,3.65,2.48,1.17,35968.0,27934.0,27934.0,0.63
1358,2015_16,Bellarmine University,Louisville,KY,Bachelor's,NO,83.94,1120.0,543.0,555.0,25.0,2584.0,84.98,3.87,2.63,2.17,49531.0,37650.0,37650.0,0.67
1359,2015_16,Berea College,Berea,KY,Bachelor's,NO,36.51,1117.0,593.0,568.0,24.0,1593.0,60.14,15.63,8.04,1.51,34180.0,24870.0,24870.0,0.63
1362,2015_16,Brescia University,Owensboro,KY,Bachelor's,NO,47.94,1003.0,461.0,469.0,22.0,1023.0,65.98,13.59,5.57,0.49,28535.0,20440.0,20440.0,0.3
1363,2015_16,Campbellsville University,Campbellsville,KY,Bachelor's,NO,75.57,986.0,455.0,485.0,21.0,2098.0,72.69,12.35,2.19,0.19,33700.0,23828.0,23828.0,0.37
1365,2015_16,Centre College,Danville,KY,Bachelor's,NO,71.17,1279.0,600.0,655.0,29.0,1355.0,77.79,4.72,3.17,3.69,49258.0,38200.0,38200.0,0.86
1366,2015_16,Clear Creek Baptist Bible College,Pineville,KY,Bachelor's,NO,,,,,,135.0,91.11,0.0,0.0,0.74,14442.0,6792.0,6792.0,0.46
1370,2015_16,University of the Cumberlands,Williamsburg,KY,Bachelor's,NO,68.28,1022.0,485.0,500.0,22.0,1818.0,76.13,5.83,1.6,0.33,33443.0,21000.0,21000.0,0.37
1371,2015_16,Eastern Kentucky University,Richmond,KY,Bachelor's,NO,70.63,1028.0,490.0,490.0,22.0,13493.0,84.99,5.97,2.48,0.83,19076.0,8150.0,17640.0,0.41
1374,2015_16,Georgetown College,Georgetown,KY,Bachelor's,NO,67.69,1045.0,488.0,510.0,23.0,975.0,79.08,7.38,3.49,0.92,44780.0,34280.0,34280.0,0.57
1383,2015_16,Kentucky Mountain Bible College,Jackson,KY,Bachelor's,NO,62.75,990.0,,,21.0,60.0,88.33,1.67,1.67,0.0,16773.0,7440.0,7440.0,0.27
1384,2015_16,Kentucky State University,Frankfort,KY,Bachelor's,NO,37.92,931.0,430.0,510.0,20.0,1286.0,26.91,57.23,2.95,0.78,17984.0,7754.0,18056.0,0.22
1385,2015_16,Kentucky Wesleyan College,Owensboro,KY,Bachelor's,NO,64.21,1048.0,508.0,520.0,23.0,691.0,73.37,15.34,1.16,0.29,33542.0,23120.0,23120.0,0.4
1386,2015_16,University of Kentucky,Lexington,KY,Bachelor's,NO,89.11,1143.0,560.0,570.0,25.0,22247.0,76.22,7.57,4.21,2.49,24738.0,10936.0,24268.0,0.63
1387,2015_16,Kentucky Christian University,Grayson,KY,Bachelor's,NO,36.29,977.0,450.0,480.0,21.0,529.0,67.86,9.26,0.57,0.38,29684.0,17810.0,17810.0,0.43
1389,2015_16,Lindsey Wilson College,Columbia,KY,Bachelor's,NO,,,,,,2099.0,69.08,9.39,1.29,0.38,34940.0,23162.0,23162.0,0.29
1391,2015_16,University of Louisville,Louisville,KY,Bachelor's,NO,71.69,1159.0,555.0,565.0,26.0,14844.0,75.95,10.97,4.04,3.49,23873.0,10744.0,25050.0,0.53
1395,2015_16,Midway University,Midway,KY,Bachelor's,NO,45.59,,,,,928.0,77.05,9.05,4.09,0.43,35900.0,22250.0,22250.0,0.56
1396,2015_16,Morehead State University,Morehead,KY,Bachelor's,NO,85.39,1047.0,490.0,485.0,23.0,7038.0,89.49,3.77,1.48,0.38,18898.0,8098.0,20246.0,0.4
1397,2015_16,Murray State University,Murray,KY,Bachelor's,NO,90.6,1069.0,535.0,520.0,23.0,7891.0,81.13,7.5,1.96,0.76,17243.0,7608.0,20712.0,0.49
1399,2015_16,Northern Kentucky University,Highland Heights,KY,Bachelor's,NO,91.89,1068.0,528.0,520.0,23.0,11302.0,82.28,7.32,3.02,1.07,16212.0,9120.0,17856.0,0.4
1404,2015_16,University of Pikeville,Pikeville,KY,Bachelor's,NO,100.0,965.0,435.0,435.0,21.0,1244.0,80.95,12.3,1.61,0.88,33701.0,18840.0,18840.0,0.35
1408,2015_16,Saint Catharine College,Saint Catharine,KY,Bachelor's,NO,77.71,948.0,475.0,460.0,20.0,539.0,73.28,10.95,4.64,0.37,35790.0,19857.0,19857.0,0.34
1415,2015_16,The Southern Baptist Theological Seminary,Louisville,KY,Bachelor's,NO,39.17,1059.0,535.0,495.0,23.0,823.0,87.73,1.94,3.77,3.28,,17080.0,17080.0,0.38
1416,2015_16,Spalding University,Louisville,KY,Bachelor's,NO,50.1,970.0,,540.0,21.0,1122.0,67.47,20.05,2.85,1.69,32231.0,24000.0,24000.0,0.43
1419,2015_16,Thomas More University,Crestview Hills,KY,Bachelor's,NO,88.31,1016.0,445.0,465.0,22.0,1308.0,75.76,7.42,2.37,0.46,37801.0,29153.0,29153.0,0.48
1420,2015_16,Transylvania University,Lexington,KY,Bachelor's,NO,92.65,,,,,1052.0,78.52,3.42,6.46,1.62,45458.0,34370.0,34370.0,0.73
1422,2015_16,Union College,Barbourville,KY,Bachelor's,NO,69.18,970.0,471.0,503.0,21.0,794.0,71.54,12.22,2.14,0.5,34038.0,24000.0,24000.0,0.32
1423,2015_16,Western Kentucky University,Bowling Green,KY,Bachelor's,NO,92.7,1047.0,505.0,505.0,23.0,15119.0,76.29,9.79,3.08,1.13,17706.0,9482.0,24132.0,0.43
1433,2015_16,Centenary College of Louisiana,Shreveport,LA,Bachelor's,NO,67.07,1114.0,540.0,550.0,25.0,520.0,66.92,15.58,6.15,3.27,49742.0,33900.0,33900.0,0.55
1441,2015_16,Dillard University,New Orleans,LA,Bachelor's,NO,47.61,888.0,440.0,440.0,19.0,1185.0,0.08,90.63,0.42,0.0,29101.0,16252.0,16252.0,0.38
1443,2015_16,Grambling State University,Grambling,LA,Bachelor's,NO,38.23,871.0,420.0,455.0,18.0,3567.0,1.07,90.92,1.18,0.17,23455.0,7063.0,16222.0,0.35
1448,2015_16,Louisiana State University Health Sciences Center-New Orleans,New Orleans,LA,Bachelor's,NO,,,,,,877.0,75.14,10.38,6.27,6.73,,,,
1449,2015_16,Louisiana State University-Alexandria,Alexandria,LA,Bachelor's,NO,67.79,950.0,460.0,495.0,20.0,2488.0,66.56,17.81,3.5,1.29,13455.0,6158.0,13150.0,0.26
1450,2015_16,Louisiana State University and Agricultural & Mechanical College,Baton Rouge,LA,Bachelor's,NO,77.34,1163.0,565.0,575.0,26.0,24904.0,72.88,11.97,6.0,4.17,22798.0,9714.0,26877.0,0.67
1452,2015_16,Louisiana State University-Shreveport,Shreveport,LA,Bachelor's,NO,75.55,1029.0,490.0,485.0,22.0,2442.0,57.08,22.73,4.55,1.68,16072.0,6903.0,20057.0,0.36
1456,2015_16,Louisiana College,Pineville,LA,Bachelor's,NO,69.44,969.0,485.0,425.0,21.0,881.0,62.77,28.15,2.61,0.68,23485.0,15070.0,15070.0,0.33
1458,2015_16,Louisiana Tech University,Ruston,LA,Bachelor's,NO,63.84,1105.0,540.0,560.0,24.0,7629.0,68.44,13.93,3.92,1.05,18031.0,8854.0,25852.0,0.52
1459,2015_16,Loyola University New Orleans,New Orleans,LA,Bachelor's,NO,90.31,1134.0,570.0,545.0,25.0,2572.0,51.01,16.91,16.17,3.5,49813.0,37830.0,37830.0,0.66
1460,2015_16,McNeese State University,Lake Charles,LA,Bachelor's,NO,82.05,1029.0,485.0,525.0,22.0,6511.0,67.44,18.22,2.72,1.55,16571.0,7290.0,18365.0,0.41
1461,2015_16,University of New Orleans,New Orleans,LA,Bachelor's,NO,57.66,1034.0,530.0,553.0,22.0,6185.0,53.81,15.81,11.66,8.31,17489.0,8004.0,21821.0,0.35
1463,2015_16,Nicholls State University,Thibodaux,LA,Bachelor's,NO,90.2,1030.0,490.0,540.0,22.0,5254.0,67.8,19.91,3.46,1.28,17915.0,7348.0,18279.0,0.44
1464,2015_16,University of Louisiana at Monroe,Monroe,LA,Bachelor's,NO,87.65,1054.0,504.0,585.0,23.0,5957.0,62.1,25.4,2.3,1.86,16944.0,7658.0,19758.0,0.41
1467,2015_16,Northwestern State University of Louisiana,Natchitoches,LA,Bachelor's,NO,83.97,1008.0,485.0,500.0,22.0,6836.0,54.27,30.51,5.3,0.64,18749.0,7006.0,17794.0,0.38
1468,2015_16,University of Holy Cross,New Orleans,LA,Bachelor's,NO,32.97,,,,,845.0,51.12,24.5,8.52,5.68,16783.0,11510.0,11510.0,0.36
1469,2015_16,Franciscan Missionaries of Our Lady University,Baton Rouge,LA,Bachelor's,NO,52.72,1010.0,,,22.0,1436.0,60.1,18.59,12.05,3.06,21067.0,11444.0,11444.0,0.33
1475,2015_16,Saint Joseph Seminary College,St. Benedict,LA,Bachelor's,NO,,,,,,137.0,70.8,2.92,17.52,5.11,32953.0,16913.0,16913.0,0.33
1482,2015_16,Southeastern Louisiana University,Hammond,LA,Bachelor's,NO,87.95,1030.0,,,22.0,11024.0,64.06,17.97,7.71,0.75,16755.0,7280.0,19758.0,0.38
1483,2015_16,Southern University and A & M College,Baton Rouge,LA,Bachelor's,NO,78.56,911.0,455.0,465.0,19.0,5226.0,2.35,93.17,0.5,0.29,18884.0,7346.0,17696.0,0.34
1484,2015_16,Southern University at New Orleans,New Orleans,LA,Bachelor's,NO,21.45,803.0,375.0,363.0,17.0,1910.0,3.14,84.92,0.89,0.42,10909.0,5827.0,5827.0,0.14
1486,2015_16,University of Louisiana at Lafayette,Lafayette,LA,Bachelor's,NO,55.27,1069.0,525.0,530.0,23.0,15091.0,66.87,21.58,3.7,2.15,17007.0,8256.0,21984.0,0.45
1488,2015_16,Tulane University of Louisiana,New Orleans,LA,Bachelor's,NO,30.5,1346.0,665.0,660.0,31.0,7841.0,69.56,8.69,6.48,3.23,62856.0,49638.0,49638.0,0.83
1489,2015_16,Xavier University of Louisiana,New Orleans,LA,Bachelor's,NO,65.75,1050.0,500.0,490.0,23.0,2344.0,3.58,75.98,3.63,10.32,31444.0,22349.0,22349.0,0.39
1492,2015_16,College of the Atlantic,Bar Harbor,ME,Bachelor's,NO,75.5,,,,,333.0,72.07,0.6,4.5,3.0,51471.0,42084.0,42084.0,0.7
1493,2015_16,Bates College,Lewiston,ME,Bachelor's,NO,21.78,,,,,1792.0,71.37,4.91,7.65,3.85,62770.0,48435.0,48435.0,0.88
1495,2015_16,Bowdoin College,Brunswick,ME,Bachelor's,NO,14.87,,,,,1794.0,62.71,5.41,12.43,6.97,61650.0,48212.0,48212.0,0.93
1498,2015_16,Colby College,Waterville,ME,Bachelor's,NO,22.52,1363.0,675.0,690.0,31.0,1857.0,61.6,2.64,6.41,6.19,61100.0,49120.0,49120.0,0.94
1502,2015_16,University of Maine at Augusta,Augusta,ME,Bachelor's,NO,,,,,,3964.0,86.5,1.24,1.92,0.61,14383.0,7448.0,16688.0,0.14
1503,2015_16,University of Maine at Farmington,Farmington,ME,Bachelor's,NO,83.4,,,,,1766.0,87.03,1.87,1.7,0.79,21470.0,9217.0,18305.0,0.59
1504,2015_16,University of Maine at Fort Kent,Fort Kent,ME,Bachelor's,NO,89.3,885.0,440.0,450.0,17.0,990.0,74.75,3.84,1.72,0.71,17895.0,7575.0,7575.0,0.4
1505,2015_16,University of Maine at Machias,Machias,ME,Bachelor's,NO,,,,,,546.0,76.92,4.21,5.13,0.37,17946.0,7480.0,19370.0,0.29
1506,2015_16,University of Maine,Orono,ME,Bachelor's,NO,91.21,1090.0,540.0,545.0,25.0,8677.0,82.4,2.3,2.82,1.67,22444.0,10610.0,28880.0,0.55
1507,2015_16,Maine Maritime Academy,Castine,ME,Bachelor's,NO,65.15,1050.0,510.0,540.0,23.0,995.0,91.26,1.01,1.31,1.11,26069.0,12788.0,25362.0,0.59
1508,2015_16,University of Maine at Presque Isle,Presque Isle,ME,Bachelor's,NO,77.12,,,,,833.0,78.63,2.52,1.8,0.36,16148.0,7300.0,10600.0,0.47
1509,2015_16,University of New England,Biddeford,ME,Bachelor's,NO,85.14,1070.0,530.0,535.0,25.0,2271.0,79.52,1.32,0.09,2.91,50090.0,34760.0,34760.0,0.65
1512,2015_16,Maine College of Art,Portland,ME,Bachelor's,NO,98.05,,,,,430.0,83.72,0.93,4.88,1.63,45772.0,32290.0,32290.0,0.67
1513,2015_16,Saint Joseph's College of Maine,Standish,ME,Bachelor's,NO,77.63,989.0,490.0,495.0,24.0,1634.0,54.53,1.9,1.1,1.47,45418.0,32620.0,32620.0,0.58
1516,2015_16,University of Southern Maine,Portland,ME,Bachelor's,NO,87.77,984.0,485.0,495.0,22.0,5359.0,81.69,3.73,2.3,2.24,21880.0,7796.0,18508.0,0.33
1517,2015_16,Thomas College,Waterville,ME,Bachelor's,NO,92.4,,,,,861.0,75.03,3.83,2.32,0.81,35301.0,24300.0,24300.0,0.45
1518,2015_16,Unity College,Unity,ME,Bachelor's,NO,90.97,,,,,643.0,91.29,0.78,1.87,1.56,36585.0,26800.0,26800.0,0.54
1528,2015_16,University of Baltimore,Baltimore,MD,Bachelor's,NO,52.67,972.0,498.0,475.0,21.0,3307.0,33.78,47.23,5.38,4.6,21221.0,8326.0,19744.0,0.32
1529,2015_16,Bowie State University,Bowie,MD,Bachelor's,NO,57.47,883.0,450.0,435.0,18.0,4254.0,2.63,85.85,3.08,1.18,19865.0,7660.0,18142.0,0.41
1530,2015_16,Capitol Technology University,Laurel,MD,Bachelor's,NO,97.49,1023.0,500.0,525.0,22.0,407.0,43.49,35.38,12.29,4.42,32821.0,23508.0,23508.0,0.35
1534,2015_16,Washington Adventist University,Takoma Park,MD,Bachelor's,NO,33.09,821.0,405.0,410.0,18.0,765.0,15.69,48.63,11.37,6.67,28981.0,22790.0,22790.0,0.36
1535,2015_16,Coppin State University,Baltimore,MD,Bachelor's,NO,37.19,888.0,435.0,455.0,18.0,2633.0,1.63,82.23,2.24,0.42,16167.0,7346.0,12870.0,0.18
1539,2015_16,Frostburg State University,Frostburg,MD,Bachelor's,NO,63.46,955.0,480.0,480.0,20.0,4850.0,55.03,31.44,5.18,1.59,19682.0,8488.0,20588.0,0.51
1541,2015_16,Goucher College,Baltimore,MD,Bachelor's,NO,77.07,,,,,1466.0,64.67,11.66,8.87,3.68,55162.0,42180.0,42180.0,0.69
1545,2015_16,Hood College,Frederick,MD,Bachelor's,NO,78.61,,,,,1247.0,63.03,12.19,8.98,3.37,47719.0,35150.0,35150.0,0.63
1548,2015_16,Johns Hopkins University,Baltimore,MD,Bachelor's,NO,14.12,1453.0,710.0,735.0,33.0,5862.0,41.28,5.94,12.57,22.21,63509.0,48710.0,48710.0,0.94
1551,2015_16,Loyola University Maryland,Baltimore,MD,Bachelor's,NO,60.93,,,,,4031.0,77.57,5.95,9.48,3.62,59702.0,45200.0,45200.0,0.81
1553,2015_16,University of Maryland Global Campus,Adelphi,MD,Bachelor's,NO,,,,,,36119.0,41.55,27.09,11.74,4.34,15535.0,7056.0,12336.0,0.08
1554,2015_16,University of Maryland Baltimore,Baltimore,MD,Bachelor's,NO,,,,,,860.0,55.81,18.72,5.12,12.56,,,,
1555,2015_16,University of Maryland-Baltimore County,Baltimore,MD,Bachelor's,NO,59.42,1209.0,590.0,620.0,27.0,11144.0,43.57,17.18,5.98,20.44,22873.0,11006.0,23770.0,0.63
1556,2015_16,University of Maryland-College Park,College Park,MD,Bachelor's,NO,44.88,1315.0,640.0,675.0,,26889.0,52.16,12.7,9.43,16.36,23889.0,9996.0,31144.0,0.86
1557,2015_16,Maryland Institute College of Art,Baltimore,MD,Bachelor's,NO,47.35,1140.0,585.0,555.0,,1814.0,48.13,5.68,6.84,12.68,56547.0,43870.0,43870.0,0.73
1558,2015_16,University of Maryland Eastern Shore,Princess Anne,MD,Bachelor's,NO,49.06,834.0,425.0,415.0,17.0,3572.0,9.57,74.78,2.77,1.06,22081.0,7625.0,16687.0,0.33
1562,2015_16,Morgan State University,Baltimore,MD,Bachelor's,NO,66.72,878.0,440.0,445.0,18.0,6294.0,1.81,83.0,3.57,0.64,22422.0,7508.0,17182.0,0.3
1563,2015_16,Mount St. Mary's University,Emmitsburg,MD,Bachelor's,NO,67.15,1013.0,515.0,505.0,21.0,1787.0,68.21,12.42,9.07,2.8,50084.0,37500.0,37500.0,0.69
1564,2015_16,Ner Israel Rabbinical College,Baltimore,MD,Bachelor's,NO,78.2,,,,,300.0,92.33,0.0,0.0,0.0,21150.0,10900.0,10900.0,0.49
1566,2015_16,Notre Dame of Maryland University,Baltimore,MD,Bachelor's,NO,51.92,1087.0,540.0,530.0,26.0,1001.0,55.54,27.07,5.99,6.69,43494.0,33670.0,33670.0,0.54
1571,2015_16,Salisbury University,Salisbury,MD,Bachelor's,NO,60.63,,,,,7612.0,70.86,13.14,4.14,2.9,22574.0,9086.0,17432.0,0.67
1572,2015_16,St. Mary's College of Maryland,St. Mary's City,MD,Bachelor's,NO,78.81,1145.0,585.0,560.0,25.0,1684.0,71.44,8.25,8.49,3.27,28170.0,13895.0,28745.0,0.78
1573,2015_16,St. John's College,Annapolis,MD,Bachelor's,NO,78.31,,,,,406.0,69.46,2.22,6.4,3.69,60228.0,49119.0,49119.0,0.71
1575,2015_16,Towson University,Towson,MD,Bachelor's,NO,73.38,1081.0,540.0,545.0,23.0,18623.0,61.11,17.94,6.51,5.39,22506.0,9182.0,20788.0,0.7
1577,2015_16,United States Naval Academy,Annapolis,MD,Bachelor's,NO,8.53,1280.0,625.0,655.0,,4525.0,63.71,6.87,11.31,7.05,,,,0.86
1578,2015_16,Stevenson University,Stevenson,MD,Bachelor's,NO,59.74,1006.0,500.0,505.0,22.0,3667.0,57.27,26.64,5.13,2.89,43657.0,30998.0,30998.0,0.53
1579,2015_16,Washington College,Chestertown,MD,Bachelor's,NO,54.07,,,,,1386.0,72.87,5.19,2.67,2.24,55995.0,43850.0,43850.0,0.75
1580,2015_16,McDaniel College,Westminster,MD,Bachelor's,NO,79.82,1074.0,535.0,535.0,24.0,1613.0,69.56,13.64,6.01,3.66,49702.0,39500.0,39500.0,0.7
1583,2015_16,New England College of Business and Finance,Boston,MA,Bachelor's,NO,,,,,,793.0,32.28,6.31,10.21,2.52,22269.0,10525.0,10525.0,0.3
1584,2015_16,American International College,Springfield,MA,Bachelor's,NO,63.16,887.0,435.0,445.0,20.0,1478.0,39.04,24.83,14.07,1.42,43925.0,31870.0,31870.0,0.38
1585,2015_16,Amherst College,Amherst,MA,Bachelor's,NO,14.12,1451.0,727.0,730.0,33.0,1795.0,42.12,11.7,13.43,13.59,64006.0,50562.0,50562.0,0.95
1587,2015_16,Anna Maria College,Paxton,MA,Bachelor's,NO,80.06,,,,,1123.0,68.57,10.51,8.37,1.87,49231.0,35074.0,35074.0,0.34
