,Year,University Name,University City,University State,Most Awarded Degree,Predominantly Black,Admission Rate,SAT Average,SAT Reading Mid,SAT Math Mid,ACT Cumulative Average,Undergraduate Enrollment,Percent of Students (White),Percent of Students (Black),Percent of Students (Hispanic),Percent of Students (Asian),Average Cost per Academic Year,In State Tuition and Fees,Out of State Tuition and Fees,Completion Rate (4-year institutions
1528,2019_20,Williams College,Williamstown,MA,Bachelor's,NO,12.6,1488.0,730.0,750.0,34.0,2028.0,48.96,6.95,13.41,12.38,73200.0,57280.0,57280.0,0.95
1529,2019_20,Worcester Polytechnic Institute,Worcester,MA,Bachelor's,NO,49.37,,,,,4655.0,62.58,3.01,8.85,6.27,67106.0,52320.0,52320.0,0.89
1530,2019_20,Worcester State University,Worcester,MA,Bachelor's,NO,65.89,,,,,4919.0,64.75,8.58,13.5,4.9,21857.0,10161.0,16241.0,0.58
1531,2019_20,Adrian College,Adrian,MI,Bachelor's,NO,55.93,1046.0,530.0,500.0,22.0,1727.0,68.62,6.83,3.88,0.35,53128.0,37809.0,37809.0,0.5
1532,2019_20,Albion College,Albion,MI,Bachelor's,NO,68.76,1118.0,555.0,540.0,24.0,1451.0,58.99,16.06,12.06,1.79,59400.0,48275.0,48275.0,0.7
1535,2019_20,Alma College,Alma,MI,Bachelor's,NO,62.38,1131.0,570.0,560.0,23.0,1412.0,79.25,2.69,4.96,1.35,54024.0,41398.0,41398.0,0.67
1537,2019_20,Andrews University,Berrien Springs,MI,Bachelor's,NO,67.04,1215.0,615.0,595.0,25.0,1436.0,26.25,19.57,15.67,13.23,39459.0,30158.0,30158.0,0.59
1538,2019_20,Aquinas College,Grand Rapids,MI,Bachelor's,NO,69.3,1115.0,560.0,545.0,23.0,1334.0,65.37,4.42,7.95,1.35,42982.0,33854.0,33854.0,0.6
1539,2019_20,Baker College,Owosso,MI,Bachelor's,NO,73.16,,,,,6343.0,76.49,9.59,4.4,1.5,20781.0,9920.0,9920.0,0.18
1542,2019_20,Calvin University,Grand Rapids,MI,Bachelor's,NO,76.9,1264.0,620.0,630.0,27.0,3382.0,68.95,3.67,5.03,5.17,48357.0,36300.0,36300.0,0.76
1546,2019_20,Central Michigan University,Mount Pleasant,MI,Bachelor's,NO,69.51,1106.0,555.0,540.0,23.0,14409.0,75.75,10.33,5.14,1.11,24656.0,12960.0,24120.0,0.61
1549,2019_20,Cleary University,Howell,MI,Bachelor's,NO,71.43,1059.0,530.0,530.0,19.0,462.0,74.89,10.39,0.22,0.87,29135.0,20550.0,20550.0,0.44
1550,2019_20,Concordia University-Ann Arbor,Ann Arbor,MI,Bachelor's,NO,49.06,1065.0,,,21.0,895.0,76.76,11.17,0.22,0.78,43828.0,30205.0,30205.0,0.39
1552,2019_20,College for Creative Studies,Detroit,MI,Bachelor's,NO,43.78,,,,,1414.0,55.02,11.81,6.15,5.52,57543.0,45815.0,45815.0,0.7
1553,2019_20,Davenport University,Grand Rapids,MI,Bachelor's,NO,81.93,,,,,4616.0,67.5,11.61,5.98,2.36,29082.0,19338.0,19338.0,0.49
1559,2019_20,University of Detroit Mercy,Detroit,MI,Bachelor's,NO,77.49,1168.0,575.0,580.0,25.0,2559.0,59.12,12.86,6.57,6.29,37747.0,28840.0,28840.0,0.67
1562,2019_20,Eastern Michigan University,Ypsilanti,MI,Bachelor's,NO,74.06,1088.0,545.0,535.0,22.0,14381.0,62.15,17.21,6.23,2.93,24620.0,13758.0,13758.0,0.46
1564,2019_20,Ferris State University,Big Rapids,MI,Bachelor's,NO,86.64,1058.0,530.0,520.0,22.0,10398.0,77.29,8.47,6.1,1.35,22852.0,12068.0,12068.0,0.47
1567,2019_20,Kettering University,Flint,MI,Bachelor's,NO,72.99,1278.0,620.0,655.0,27.0,1763.0,76.29,1.99,4.93,5.5,60427.0,44380.0,44380.0,0.63
1569,2019_20,Grace Christian University,Wyoming,MI,Bachelor's,NO,100.0,,,,,915.0,54.64,21.97,8.74,1.2,22810.0,14350.0,14350.0,0.44
1570,2019_20,Cornerstone University,Grand Rapids,MI,Bachelor's,NO,77.57,1085.0,540.0,530.0,23.0,1440.0,76.25,9.65,5.28,2.08,34565.0,25360.0,25360.0,0.6
1572,2019_20,Grand Valley State University,Allendale,MI,Bachelor's,NO,83.02,1161.0,580.0,570.0,24.0,21019.0,81.74,4.36,5.94,2.41,24075.0,12860.0,18296.0,0.67
1573,2019_20,Great Lakes Christian College,Lansing,MI,Bachelor's,NO,,,,,,171.0,66.67,23.39,1.17,2.34,26415.0,17220.0,17220.0,0.22
1575,2019_20,Hillsdale College,Hillsdale,MI,Bachelor's,NO,48.27,1403.0,700.0,685.0,31.0,1452.0,0.0,0.0,0.0,0.0,,28368.0,28368.0,0.86
1576,2019_20,Hope College,Holland,MI,Bachelor's,NO,85.67,1238.0,615.0,615.0,26.0,2966.0,82.06,2.46,7.59,2.12,46870.0,35330.0,35330.0,0.81
1578,2019_20,Kalamazoo College,Kalamazoo,MI,Bachelor's,NO,75.95,1284.0,640.0,630.0,28.0,1265.0,55.73,7.35,15.42,6.96,61531.0,50562.0,50562.0,0.86
1584,2019_20,Lake Superior State University,Sault Ste Marie,MI,Bachelor's,NO,57.23,1080.0,540.0,530.0,22.0,1738.0,79.98,1.32,2.19,0.92,22796.0,12255.0,12255.0,0.51
1586,2019_20,Lawrence Technological University,Southfield,MI,Bachelor's,NO,79.27,1157.0,565.0,580.0,24.0,1941.0,68.21,8.55,2.99,3.35,47562.0,35280.0,35280.0,0.6
1589,2019_20,Madonna University,Livonia,MI,Bachelor's,NO,74.6,1042.0,520.0,510.0,21.0,2343.0,60.44,10.5,4.65,2.56,31408.0,23100.0,23100.0,0.6
1590,2019_20,Rochester University,Rochester Hills,MI,Bachelor's,NO,100.0,980.0,490.0,480.0,19.0,845.0,69.94,19.76,1.89,1.18,30725.0,23996.0,23996.0,0.52
1591,2019_20,University of Michigan-Ann Arbor,Ann Arbor,MI,Bachelor's,NO,22.91,1448.0,700.0,735.0,33.0,31046.0,56.7,4.0,6.89,15.6,30202.0,15558.0,51200.0,0.93
1593,2019_20,Michigan State University,East Lansing,MI,Bachelor's,NO,71.12,1223.0,600.0,610.0,26.0,38950.0,67.97,7.45,5.14,6.07,28402.0,14460.0,39766.0,0.81
1594,2019_20,Michigan Technological University,Houghton,MI,Bachelor's,NO,74.31,1280.0,630.0,640.0,28.0,5678.0,88.02,0.99,2.13,1.64,29126.0,15960.0,35196.0,0.7
1595,2019_20,University of Michigan-Dearborn,Dearborn,MI,Bachelor's,NO,61.96,1196.0,590.0,595.0,26.0,6728.0,67.97,8.41,6.12,8.77,20353.0,13304.0,26420.0,0.56
1596,2019_20,University of Michigan-Flint,Flint,MI,Bachelor's,NO,65.96,1104.0,560.0,535.0,23.0,5127.0,69.59,13.07,5.64,1.99,20790.0,12202.0,23502.0,0.4
1602,2019_20,Northern Michigan University,Marquette,MI,Bachelor's,NO,65.59,1096.0,545.0,535.0,23.0,6756.0,85.24,1.84,4.07,0.7,23069.0,11255.0,16751.0,0.48
1604,2019_20,Northwood University,Midland,MI,Bachelor's,NO,79.07,1081.0,520.0,555.0,22.0,2554.0,66.91,9.71,6.97,1.17,41229.0,28080.0,28080.0,0.54
1606,2019_20,Oakland University,Rochester Hills,MI,Bachelor's,NO,83.05,1135.0,565.0,560.0,24.0,15236.0,72.45,7.99,4.26,5.22,22252.0,13346.0,24710.0,0.57
1607,2019_20,Olivet College,Olivet,MI,Bachelor's,NO,,,,,,1001.0,65.03,20.68,5.39,0.3,41256.0,28692.0,28692.0,0.44
1609,2019_20,Kuyper College,Grand Rapids,MI,Bachelor's,NO,62.0,989.0,495.0,470.0,24.0,137.0,61.31,2.92,3.65,3.65,30178.0,22886.0,22886.0,0.51
1614,2019_20,Saginaw Valley State University,University Center,MI,Bachelor's,NO,73.12,1089.0,545.0,540.0,22.0,7209.0,76.35,7.88,4.81,0.79,21300.0,10814.0,25401.0,0.44
1616,2019_20,Siena Heights University,Adrian,MI,Bachelor's,NO,73.4,,,,,1974.0,63.88,10.99,7.35,0.96,39036.0,27152.0,27152.0,0.47
1620,2019_20,Spring Arbor University,Spring Arbor,MI,Bachelor's,NO,65.66,1118.0,548.0,550.0,24.0,1469.0,75.49,10.55,4.56,1.23,40583.0,29630.0,29630.0,0.59
1622,2019_20,Finlandia University,Hancock,MI,Bachelor's,NO,71.88,1012.0,505.0,500.0,20.0,389.0,54.76,5.4,6.94,1.03,33408.0,23308.0,23308.0,0.37
1625,2019_20,Walsh College,Troy,MI,Bachelor's,NO,,,,,,715.0,81.68,5.31,2.66,5.31,,,,
1628,2019_20,Wayne State University,Detroit,MI,Bachelor's,NO,73.14,1134.0,565.0,555.0,24.0,17219.0,56.03,15.18,5.67,11.19,24231.0,13517.0,28887.0,0.48
1631,2019_20,Western Michigan University,Kalamazoo,MI,Bachelor's,NO,79.86,1113.0,555.0,550.0,23.0,16801.0,68.57,10.87,7.11,2.17,25591.0,13017.0,16041.0,0.57
1639,2019_20,Augsburg University,Minneapolis,MN,Bachelor's,NO,76.16,1067.0,593.0,588.0,21.0,2475.0,43.96,18.75,12.04,10.22,52598.0,39955.0,39955.0,0.57
1642,2019_20,Bemidji State University,Bemidji,MN,Bachelor's,NO,64.9,1105.0,,,22.0,4016.0,83.04,2.51,3.24,1.2,20457.0,8940.0,8940.0,0.48
1643,2019_20,Bethany Lutheran College,Mankato,MN,Bachelor's,NO,72.64,1138.0,515.0,535.0,23.0,592.0,70.95,3.04,4.56,2.36,38006.0,28080.0,28080.0,0.54
1644,2019_20,Bethel University,Saint Paul,MN,Bachelor's,NO,78.52,1188.0,580.0,580.0,24.0,2660.0,79.02,4.02,4.92,4.74,51155.0,38460.0,38460.0,0.73
1646,2019_20,Carleton College,Northfield,MN,Bachelor's,NO,19.13,1457.0,710.0,740.0,33.0,2065.0,57.77,4.84,8.33,9.1,71325.0,57111.0,57111.0,0.92
1647,2019_20,Concordia College at Moorhead,Moorhead,MN,Bachelor's,NO,68.37,1188.0,562.0,588.0,24.0,1933.0,83.19,2.69,2.53,1.76,51569.0,41566.0,41566.0,0.72
1648,2019_20,Concordia University-Saint Paul,Saint Paul,MN,Bachelor's,NO,98.11,,,,,2745.0,59.23,11.88,6.67,9.8,31684.0,22800.0,22800.0,0.51
1650,2019_20,Martin Luther College,New Ulm,MN,Bachelor's,NO,83.83,1219.0,593.0,603.0,25.0,777.0,92.15,1.42,1.67,1.03,26590.0,15870.0,15870.0,0.69
1655,2019_20,Gustavus Adolphus College,Saint Peter,MN,Bachelor's,NO,69.24,,,,,2220.0,78.24,3.33,5.27,5.36,57305.0,47040.0,47040.0,0.78
1656,2019_20,Hamline University,Saint Paul,MN,Bachelor's,NO,67.73,1135.0,565.0,565.0,23.0,2048.0,61.57,9.86,10.3,8.84,50516.0,42774.0,42774.0,0.7
1664,2019_20,Macalester College,Saint Paul,MN,Bachelor's,NO,32.27,1415.0,700.0,715.0,31.0,2079.0,56.85,4.23,8.8,7.89,68627.0,56292.0,56292.0,0.91
1666,2019_20,Minnesota State University-Mankato,Mankato,MN,Bachelor's,NO,62.71,1105.0,,,22.0,11541.0,72.68,5.36,5.21,3.6,19992.0,8438.0,16730.0,0.5
1669,2019_20,Metropolitan State University,Saint Paul,MN,Bachelor's,NO,56.2,,,,,6540.0,44.94,23.06,7.26,16.73,21975.0,8114.0,15428.0,0.34
1670,2019_20,University of Minnesota-Twin Cities,Minneapolis,MN,Bachelor's,NO,56.74,1337.0,655.0,715.0,29.0,31367.0,65.27,5.19,4.57,10.44,26846.0,15027.0,33325.0,0.83
1671,2019_20,University of Minnesota-Crookston,Crookston,MN,Bachelor's,NO,68.44,,,,,1839.0,72.65,6.47,4.24,3.1,23290.0,12116.0,12116.0,0.5
1672,2019_20,Minneapolis College of Art and Design,Minneapolis,MN,Bachelor's,NO,58.5,1134.0,600.0,530.0,23.0,698.0,66.62,4.87,8.88,8.88,51586.0,40396.0,40396.0,0.64
1674,2019_20,Herzing University-Minneapolis,St. Louis Park,MN,Bachelor's,NO,79.31,,,,,514.0,44.36,22.37,5.25,11.87,27064.0,14200.0,14200.0,0.5
1676,2019_20,University of Minnesota-Duluth,Duluth,MN,Bachelor's,NO,74.89,1172.0,605.0,630.0,24.0,8841.0,83.73,2.19,3.4,3.95,24436.0,13680.0,18880.0,0.62
1677,2019_20,University of Minnesota-Morris,Morris,MN,Bachelor's,NO,56.72,1201.0,600.0,565.0,25.0,1400.0,56.36,2.71,6.36,2.29,24181.0,13578.0,15632.0,0.58
1679,2019_20,Minnesota State University Moorhead,Moorhead,MN,Bachelor's,NO,65.38,1105.0,590.0,485.0,22.0,4420.0,79.8,4.1,3.24,1.47,21525.0,8954.0,16586.0,0.53
1682,2019_20,North Central University,Minneapolis,MN,Bachelor's,NO,89.89,1084.0,538.0,540.0,21.0,955.0,68.38,5.97,9.74,3.25,36349.0,25090.0,25090.0,0.51
1684,2019_20,University of Northwestern-St Paul,Saint Paul,MN,Bachelor's,NO,91.79,1206.0,610.0,610.0,25.0,1778.0,81.55,3.49,4.89,2.87,43480.0,32210.0,32210.0,0.68
1686,2019_20,Oak Hills Christian College,Bemidji,MN,Bachelor's,NO,100.0,1020.0,,,20.0,82.0,79.27,2.44,1.22,1.22,29327.0,17314.0,17314.0,0.32
1690,2019_20,College of Saint Benedict,Saint Joseph,MN,Bachelor's,NO,80.46,1213.0,573.0,575.0,25.0,1736.0,79.9,2.65,8.47,4.67,58962.0,46460.0,46460.0,0.8
1692,2019_20,Saint Cloud State University,Saint Cloud,MN,Bachelor's,NO,90.04,1084.0,530.0,535.0,21.0,8075.0,65.23,8.99,4.12,6.58,19721.0,8656.0,16948.0,0.48
1693,2019_20,Saint Johns University,Collegeville,MN,Bachelor's,NO,78.29,1194.0,560.0,530.0,25.0,1615.0,78.51,4.4,7.68,3.78,58170.0,46546.0,46546.0,0.75
1694,2019_20,Saint Mary's University of Minnesota,Winona,MN,Bachelor's,NO,91.99,1145.0,564.0,549.0,23.0,1448.0,70.72,9.19,7.94,3.31,47190.0,36670.0,36670.0,0.64
1695,2019_20,St Olaf College,Northfield,MN,Bachelor's,NO,47.51,1335.0,650.0,660.0,29.0,3033.0,68.45,2.77,7.06,6.66,60590.0,49710.0,49710.0,0.86
1696,2019_20,Crown College,Saint Bonifacius,MN,Bachelor's,NO,49.82,1069.0,560.0,530.0,21.0,768.0,73.31,7.03,6.64,6.77,40567.0,26970.0,26970.0,0.5
1697,2019_20,The College of Saint Scholastica,Duluth,MN,Bachelor's,NO,76.38,1185.0,,,24.0,2444.0,82.73,3.48,3.64,2.58,49391.0,38282.0,38282.0,0.69
1698,2019_20,University of St Thomas,Saint Paul,MN,Bachelor's,NO,80.53,1269.0,615.0,640.0,27.0,6312.0,75.1,3.74,6.16,4.64,54814.0,45780.0,45780.0,0.76
1700,2019_20,St Catherine University,Saint Paul,MN,Bachelor's,NO,67.33,1184.0,605.0,570.0,24.0,3107.0,59.93,9.98,10.62,12.1,49735.0,40984.0,40984.0,0.58
1703,2019_20,Southwest Minnesota State University,Marshall,MN,Bachelor's,NO,63.91,1077.0,500.0,498.0,21.0,1927.0,75.3,6.85,5.09,2.18,20621.0,8874.0,8874.0,0.5
1710,2019_20,Winona State University,Winona,MN,Bachelor's,NO,67.91,1105.0,535.0,570.0,22.0,6800.0,83.69,3.04,4.59,2.54,21782.0,9666.0,15766.0,0.59
1713,2019_20,Alcorn State University,Alcorn State,MS,Bachelor's,NO,58.23,1034.0,460.0,425.0,20.0,2880.0,1.88,91.94,0.52,0.17,24116.0,7290.0,7290.0,0.41
1714,2019_20,Belhaven University,Jackson,MS,Bachelor's,YES,49.41,,,,,2240.0,36.56,37.05,4.73,9.73,35031.0,26202.0,26202.0,0.5
1715,2019_20,Blue Mountain College,Blue Mountain,MS,Bachelor's,NO,95.71,1067.0,510.0,595.0,21.0,637.0,76.3,13.34,2.83,0.0,22587.0,14100.0,14100.0,0.48
1720,2019_20,Delta State University,Cleveland,MS,Bachelor's,NO,94.03,1087.0,545.0,570.0,21.0,2238.0,58.45,30.74,2.41,0.63,19770.0,7671.0,7671.0,0.39
1728,2019_20,Jackson State University,Jackson,MS,Bachelor's,NO,67.52,1012.0,495.0,487.0,19.0,5138.0,2.59,92.39,1.07,0.21,23612.0,8445.0,9445.0,0.38
1731,2019_20,Millsaps College,Jackson,MS,Bachelor's,NO,68.81,1173.0,595.0,590.0,24.0,770.0,60.39,23.9,4.55,3.12,56331.0,41314.0,41314.0,0.72
1733,2019_20,University of Mississippi,University,MS,Bachelor's,NO,88.14,1200.0,575.0,560.0,25.0,16932.0,77.62,12.4,3.73,1.91,25223.0,8828.0,25100.0,0.66
1734,2019_20,Mississippi University for Women,Columbus,MS,Bachelor's,NO,96.64,1100.0,540.0,540.0,22.0,2234.0,54.61,41.05,0.18,0.81,19631.0,7525.0,7525.0,0.4
1735,2019_20,Mississippi Valley State University,Itta Bena,MS,Bachelor's,NO,65.07,1000.0,,,19.0,1546.0,1.75,90.43,0.97,0.32,20714.0,6746.0,6746.0,0.32
1736,2019_20,Mississippi College,Clinton,MS,Bachelor's,NO,42.04,1225.0,600.0,545.0,26.0,2718.0,71.82,17.22,3.86,1.99,33840.0,18800.0,18800.0,0.57
1739,2019_20,Mississippi State University,Mississippi State,MS,Bachelor's,NO,53.86,1246.0,585.0,590.0,26.0,18388.0,73.48,17.65,3.04,1.42,24837.0,8910.0,23950.0,0.61
1743,2019_20,Rust College,Holly Springs,MS,Bachelor's,NO,50.25,,,,,738.0,0.0,92.01,0.27,0.0,16664.0,9900.0,9900.0,0.28
1744,2019_20,Southeastern Baptist College,Laurel,MS,Bachelor's,NO,,,,,,61.0,26.23,57.38,3.28,0.0,10525.0,6025.0,6025.0,0.29
1746,2019_20,University of Southern Mississippi,Hattiesburg,MS,Bachelor's,NO,96.94,1135.0,,,23.0,11521.0,60.46,28.75,3.45,1.35,23434.0,8896.0,10896.0,0.49
1748,2019_20,Tougaloo College,Tougaloo,MS,Bachelor's,NO,70.69,969.0,440.0,425.0,19.0,703.0,0.14,97.58,0.28,0.0,22594.0,10861.0,10861.0,0.5
1751,2019_20,William Carey University,Hattiesburg,MS,Bachelor's,NO,55.04,1170.0,530.0,535.0,24.0,2063.0,62.82,26.18,2.18,0.87,22367.0,12750.0,12750.0,0.47
1753,2019_20,Avila University,Kansas City,MO,Bachelor's,NO,41.12,1085.0,555.0,528.0,21.0,1135.0,53.13,22.2,12.95,1.67,29505.0,20500.0,20500.0,0.55
1754,2019_20,Baptist Bible College,Springfield,MO,Bachelor's,NO,,,,,,215.0,83.72,4.65,4.19,0.93,25627.0,14250.0,14250.0,0.33
1756,2019_20,Cox College,Springfield,MO,Bachelor's,NO,38.89,,,,,727.0,86.38,1.1,1.93,2.2,26996.0,12600.0,12600.0,0.0
1757,2019_20,Calvary University,Kansas City,MO,Bachelor's,NO,77.78,1092.0,570.0,555.0,21.0,289.0,77.85,7.96,4.15,1.73,19967.0,11164.0,11164.0,0.36
1759,2019_20,Central Christian College of the Bible,Moberly,MO,Bachelor's,NO,,,,,,197.0,71.57,11.17,7.11,0.0,24765.0,13900.0,13900.0,0.39
1760,2019_20,Central Methodist University-College of Liberal Arts and Sciences,Fayette,MO,Bachelor's,NO,93.23,1099.0,510.0,505.0,22.0,1144.0,67.4,10.49,9.27,0.96,38456.0,25070.0,25070.0,0.47
1761,2019_20,University of Central Missouri,Warrensburg,MO,Bachelor's,NO,65.03,1120.0,,,22.0,7536.0,76.67,9.51,5.1,0.82,19023.0,7969.0,14715.0,0.51
1763,2019_20,Cleveland University-Kansas City,Overland Park,KS,Bachelor's,NO,100.0,,,,,74.0,77.03,9.46,4.05,2.7,36246.0,14400.0,14400.0,
1764,2019_20,Columbia College,Columbia,MO,Bachelor's,NO,,,,,,8939.0,54.49,23.72,9.45,1.64,36336.0,23498.0,23498.0,0.28
1765,2019_20,Conception Seminary College,Conception,MO,Bachelor's,NO,100.0,995.0,,,19.0,43.0,74.42,0.0,18.6,4.65,38200.0,22873.0,22873.0,0.58
1770,2019_20,Culver-Stockton College,Canton,MO,Bachelor's,NO,52.18,1033.0,505.0,490.0,20.0,925.0,68.86,13.08,7.14,0.86,39519.0,27205.0,27205.0,0.52
1771,2019_20,Drury University,Springfield,MO,Bachelor's,NO,64.42,1210.0,570.0,565.0,25.0,1477.0,81.25,2.91,1.62,0.95,39965.0,29665.0,29665.0,0.58
1776,2019_20,Evangel University,Springfield,MO,Bachelor's,NO,96.68,,,,,1748.0,78.83,4.29,7.95,1.03,37374.0,24327.0,24327.0,0.56
1777,2019_20,Fontbonne University,Saint Louis,MO,Bachelor's,NO,78.71,1063.0,530.0,515.0,21.0,857.0,64.76,18.67,3.15,1.75,40585.0,27260.0,27260.0,0.54
1780,2019_20,Hannibal-LaGrange University,Hannibal,MO,Bachelor's,NO,61.24,1092.0,530.0,490.0,22.0,605.0,80.0,2.98,2.98,0.66,34441.0,23590.0,23590.0,0.41
1781,2019_20,Harris-Stowe State University,Saint Louis,MO,Bachelor's,NO,,,,,,1617.0,4.14,83.98,3.22,0.37,17602.0,5484.0,10116.0,0.17
1786,2019_20,Barnes-Jewish College Goldfarb School of Nursing,Saint Louis,MO,Bachelor's,NO,,,,,,569.0,79.61,7.21,2.81,2.99,,,,
1787,2019_20,Kansas City Art Institute,Kansas City,MO,Bachelor's,NO,56.55,,,,,697.0,66.28,6.46,12.2,4.59,53443.0,39200.0,39200.0,0.61
1792,2019_20,Lincoln University,Jefferson City,MO,Bachelor's,NO,,,,,,1733.0,28.62,57.07,2.25,0.69,17552.0,7910.0,14898.0,0.27
1793,2019_20,Lindenwood University,Saint Charles,MO,Bachelor's,NO,87.56,1116.0,535.0,540.0,23.0,5521.0,57.96,12.68,4.51,1.1,30211.0,18100.0,18100.0,0.5
1795,2019_20,Logan University,Chesterfield,MO,Bachelor's,NO,66.67,1118.0,563.0,458.0,23.0,219.0,69.86,10.05,3.2,3.2,19317.0,6650.0,6650.0,
1798,2019_20,Maryville University of Saint Louis,Saint Louis,MO,Bachelor's,NO,82.87,1137.0,570.0,575.0,23.0,4351.0,67.94,11.77,5.81,3.06,48070.0,28470.0,28470.0,0.71
1801,2019_20,Midwestern Baptist Theological Seminary,Kansas City,MO,Bachelor's,NO,100.0,1120.0,515.0,600.0,22.0,668.0,70.06,5.54,3.89,4.79,23624.0,8290.0,8290.0,0.79
1803,2019_20,Missouri Baptist University,Saint Louis,MO,Bachelor's,NO,61.04,1074.0,510.0,500.0,21.0,1764.0,77.27,12.64,0.57,1.59,38781.0,28220.0,28220.0,0.45
1804,2019_20,Missouri Southern State University,Joplin,MO,Bachelor's,NO,94.07,1078.0,495.0,495.0,21.0,4739.0,72.99,6.41,7.85,2.55,15600.0,6803.0,13606.0,0.32
1805,2019_20,Missouri Valley College,Marshall,MO,Bachelor's,NO,52.7,988.0,470.0,495.0,19.0,1373.0,44.87,17.63,9.91,0.95,33941.0,21100.0,21100.0,0.23
1806,2019_20,Missouri Western State University,Saint Joseph,MO,Bachelor's,NO,,,,,,4104.0,73.39,12.18,2.49,1.34,18434.0,8225.0,14135.0,0.38
1807,2019_20,University of Missouri-Columbia,Columbia,MO,Bachelor's,NO,80.73,1248.0,610.0,620.0,26.0,21933.0,77.93,7.17,4.74,2.61,26337.0,10477.0,28348.0,0.71
1808,2019_20,University of Missouri-Kansas City,Kansas City,MO,Bachelor's,NO,61.3,1203.0,575.0,580.0,25.0,7425.0,55.89,11.73,9.98,9.04,21129.0,9915.0,24603.0,0.5
1809,2019_20,Missouri University of Science and Technology,Rolla,MO,Bachelor's,NO,79.18,1344.0,650.0,675.0,29.0,6396.0,81.29,3.19,4.14,3.99,22211.0,9936.0,27484.0,0.66
1810,2019_20,University of Missouri-St Louis,Saint Louis,MO,Bachelor's,NO,73.0,1180.0,560.0,570.0,24.0,6703.0,61.27,15.4,3.1,5.0,23142.0,10170.0,27342.0,0.52
1815,2019_20,Truman State University,Kirksville,MO,Bachelor's,NO,62.61,1295.0,630.0,620.0,28.0,4384.0,77.05,3.97,3.4,2.65,20954.0,8120.0,15314.0,0.75
1816,2019_20,Northwest Missouri State University,Maryville,MO,Bachelor's,NO,73.24,1120.0,554.0,565.0,22.0,5265.0,82.11,5.41,3.78,0.8,19751.0,8238.0,14020.0,0.52
1817,2019_20,Ozark Christian College,Joplin,MO,Bachelor's,NO,67.01,1096.0,545.0,510.0,22.0,661.0,81.54,1.97,6.05,0.76,21933.0,13220.0,13220.0,0.54
1818,2019_20,College of the Ozarks,Point Lookout,MO,Bachelor's,NO,10.26,1164.0,567.0,518.0,24.0,1525.0,86.43,0.98,3.08,0.92,30193.0,19660.0,19660.0,0.71
1819,2019_20,Park University,Parkville,MO,Bachelor's,NO,,,,,,9133.0,44.31,19.04,22.61,2.16,22443.0,11190.0,11190.0,0.62
1820,2019_20,Stevens-The Institute of Business & Arts,Saint Louis,MO,Bachelor's,NO,100.0,,,,,121.0,33.88,61.16,2.48,0.83,22033.0,12285.0,12285.0,1.0
1823,2019_20,Research College of Nursing,Kansas City,MO,Bachelor's,NO,,,,,,219.0,82.65,4.11,1.37,2.74,,,,
1824,2019_20,Rockhurst University,Kansas City,MO,Bachelor's,NO,63.67,1189.0,579.0,590.0,24.0,1493.0,71.53,5.69,11.19,3.48,51633.0,38760.0,38760.0,0.76
1826,2019_20,Saint Louis University,Saint Louis,MO,Bachelor's,NO,58.28,1292.0,635.0,640.0,28.0,7127.0,67.48,5.57,6.58,10.69,60092.0,45424.0,45424.0,0.79
1829,2019_20,Saint Louis Christian College,Florissant,MO,Bachelor's,NO,37.93,865.0,,,15.0,79.0,59.49,31.65,0.0,1.27,20910.0,13680.0,13680.0,0.4
1830,2019_20,University of Health Sciences and Pharmacy in St. Louis,Saint Louis,MO,Bachelor's,NO,91.67,1262.0,605.0,639.0,27.0,326.0,64.42,10.74,1.84,15.95,46470.0,29596.0,29596.0,0.82
1833,2019_20,Southwest Baptist University,Bolivar,MO,Bachelor's,NO,70.86,1107.0,520.0,508.0,22.0,2068.0,79.45,5.27,3.24,0.92,34692.0,24578.0,24578.0,0.46
1835,2019_20,Saint Luke's College of Health Sciences,Kansas City,MO,Bachelor's,NO,,,,,,482.0,62.45,15.56,3.53,4.15,26883.0,11850.0,11850.0,
1838,2019_20,Stephens College,Columbia,MO,Bachelor's,NO,56.25,1132.0,580.0,540.0,23.0,480.0,68.54,13.13,4.79,0.63,45290.0,22700.0,22700.0,0.46
1839,2019_20,Southeast Missouri State University,Cape Girardeau,MO,Bachelor's,NO,86.19,,,,,8000.0,79.94,9.3,2.28,1.06,19521.0,7800.0,13830.0,0.5
1840,2019_20,Missouri State University-Springfield,Springfield,MO,Bachelor's,NO,87.94,1186.0,570.0,570.0,24.0,15868.0,82.41,4.2,3.88,1.49,21782.0,7588.0,15898.0,0.56
1844,2019_20,Washington University in St Louis,Saint Louis,MO,Bachelor's,NO,13.85,1520.0,740.0,780.0,34.0,7404.0,49.15,9.36,9.9,16.36,74361.0,55292.0,55292.0,0.95
1845,2019_20,Webster University,Saint Louis,MO,Bachelor's,NO,56.88,1182.0,575.0,555.0,24.0,2746.0,64.13,13.29,5.79,2.55,43609.0,28700.0,28700.0,0.58
1846,2019_20,Westminster College,Fulton,MO,Bachelor's,NO,96.32,1132.0,560.0,550.0,23.0,650.0,78.31,8.62,2.62,2.31,41856.0,29490.0,29490.0,0.59
1847,2019_20,William Jewell College,Liberty,MO,Bachelor's,NO,46.06,1203.0,595.0,595.0,25.0,734.0,77.52,5.45,7.08,1.09,48938.0,34450.0,34450.0,0.63
