,Year,University Name,University City,University State,Most Awarded Degree,Predominantly Black,Admission Rate,SAT Average,SAT Reading Mid,SAT Math Mid,ACT Cumulative Average,Undergraduate Enrollment,Percent of Students (White),Percent of Students (Black),Percent of Students (Hispanic),Percent of Students (Asian),Average Cost per Academic Year,In State Tuition and Fees,Out of State Tuition and Fees,Completion Rate (4-year institutions
4322,2014_15,Mid-America Christian University,Oklahoma City,OK,Bachelor's,NO,,,,,,2044.0,55.28,27.1,7.14,0.29,27355.0,16230.0,16230.0,0.31
4351,2014_15,Yeshiva Gedolah of Greater Detroit,Oak Park,MI,Bachelor's,NO,83.33,,,,,62.0,100.0,0.0,0.0,0.0,12800.0,6200.0,6200.0,0.21
4352,2014_15,Austin Graduate School of Theology,Austin,TX,Bachelor's,NO,,,,,,17.0,17.65,64.71,17.65,0.0,,,,
4366,2014_15,National American University-Albuquerque,Albuquerque,NM,Bachelor's,NO,,,,,,352.0,34.94,4.83,36.65,1.14,,13071.0,13071.0,0.5
4384,2014_15,South University-Columbia,Columbia,SC,Bachelor's,NO,,,,,,1022.0,22.7,65.95,5.09,1.17,27913.0,16360.0,16360.0,0.15
4393,2014_15,Platt College-Aurora,Aurora,CO,Bachelor's,NO,50.0,,,,,209.0,77.99,3.35,9.09,3.83,41593.0,20736.0,20736.0,0.75
4394,2014_15,Purdue University Global-Davenport,Davenport,IA,Bachelor's,NO,,,,,,40335.0,49.1,29.88,9.1,1.72,22760.0,13956.0,13956.0,0.21
4397,2014_15,Christian Life College,Mount Prospect,IL,Bachelor's,NO,,,,,,38.0,55.26,13.16,7.89,2.63,15931.0,11000.0,11000.0,0.5
4415,2014_15,Brandman University,Irvine,CA,Bachelor's,NO,73.17,,,,,3755.0,45.06,9.69,29.53,3.46,19925.0,12200.0,12200.0,
4416,2014_15,New College of Florida,Sarasota,FL,Bachelor's,NO,59.87,1274.0,665.0,615.0,28.0,834.0,70.74,2.64,15.23,2.4,19858.0,6916.0,29944.0,0.69
4417,2014_15,Montana Bible College,Bozeman,MT,Bachelor's,NO,100.0,1064.0,495.0,505.0,24.0,77.0,89.61,1.3,2.6,0.0,,7220.0,7220.0,0.25
4438,2014_15,Yeshivah Gedolah Rabbinical College,Miami Beach,FL,Bachelor's,NO,,,,,,52.0,100.0,0.0,0.0,0.0,,8400.0,8400.0,0.05
4441,2014_15,Caribbean University-Ponce,Ponce,PR,Bachelor's,NO,,,,,,1037.0,0.0,0.0,100.0,0.0,8438.0,4970.0,4970.0,0.28
4442,2014_15,Caribbean University-Vega Baja,Vega Baja,PR,Bachelor's,NO,,,,,,460.0,0.0,0.0,100.0,0.0,9027.0,4970.0,4970.0,0.32
4443,2014_15,University of Advancing Technology,Tempe,AZ,Bachelor's,NO,83.45,,,,,784.0,57.14,7.91,10.46,2.17,32809.0,21150.0,21150.0,0.31
4480,2014_15,South Florida Bible College and Theological Seminary,Deerfield Beach,FL,Bachelor's,NO,,,,,,92.0,26.09,47.83,5.43,0.0,16690.0,6200.0,6200.0,
4504,2014_15,California State University-San Marcos,San Marcos,CA,Bachelor's,NO,61.8,948.0,475.0,480.0,20.0,11506.0,32.3,3.42,39.65,9.83,17692.0,7169.0,18329.0,0.49
4505,2014_15,Argosy University-Hawaii,Honolulu,HI,Bachelor's,NO,,,,,,419.0,8.59,7.16,5.97,8.35,25471.0,14071.0,14071.0,0.67
4516,2014_15,McNally Smith College of Music,Saint Paul,MN,Bachelor's,NO,64.83,,,,,473.0,72.52,8.25,3.17,1.69,36787.0,25210.0,25210.0,0.43
4523,2014_15,Colorado Heights University,Denver,CO,Bachelor's,NO,,,,,,107.0,6.54,1.87,4.67,6.54,8458.0,6546.0,6546.0,0.59
4525,2014_15,Hodges University,Fort Myers,FL,Bachelor's,NO,74.29,,,,,1680.0,45.42,13.57,35.18,1.73,23892.0,13220.0,13220.0,0.29
4527,2014_15,Argosy University-Atlanta,Atlanta,GA,Bachelor's,NO,,,,,,422.0,9.95,77.96,5.69,0.24,24854.0,13663.0,13663.0,0.0
4598,2014_15,New England School of Communications,Bangor,ME,Bachelor's,NO,,,,,,334.0,91.32,3.59,1.2,0.3,,16847.0,16847.0,
4611,2014_15,Yeshiva Gedolah Imrei Yosef D'spinka,Brooklyn,NY,Bachelor's,NO,,,,,,122.0,100.0,0.0,0.0,0.0,16675.0,8000.0,8000.0,0.67
4659,2014_15,Northwest College of Art & Design,Tacoma,WA,Bachelor's,NO,76.62,,,,,94.0,58.51,2.13,9.57,2.13,31262.0,19100.0,19100.0,0.72
4660,2014_15,University of Washington-Bothell Campus,Bothell,WA,Bachelor's,NO,79.15,1009.0,490.0,525.0,21.0,4378.0,43.22,5.21,9.05,26.06,22747.0,11911.0,33030.0,0.67
4661,2014_15,University of Washington-Tacoma Campus,Tacoma,WA,Bachelor's,NO,84.52,979.0,485.0,495.0,21.0,3788.0,44.88,7.68,10.32,17.03,22120.0,12262.0,33381.0,0.55
4684,2014_15,University of Phoenix-Utah,Salt Lake City,UT,Bachelor's,NO,,,,,,804.0,53.23,1.12,9.2,1.24,23712.0,10252.0,10252.0,0.21
4706,2014_15,University of Phoenix-Puerto Rico,Guaynabo,PR,Bachelor's,NO,,,,,,307.0,0.65,0.33,64.17,0.0,19700.0,5880.0,5880.0,0.24
4739,2014_15,Beacon College,Leesburg,FL,Bachelor's,NO,59.01,,,,,223.0,69.96,15.25,3.14,2.24,46011.0,33016.0,33016.0,0.52
4743,2014_15,University of the Potomac-Washington DC Campus,Washington,DC,Bachelor's,NO,,,,,,253.0,18.58,61.26,2.37,1.58,24765.0,13434.0,13434.0,0.16
4744,2014_15,Rabbi Jacob Joseph School,Edison,NJ,Bachelor's,NO,100.0,,,,,84.0,96.43,0.0,0.0,0.0,18200.0,10900.0,10900.0,0.11
4749,2014_15,Everglades University,Boca Raton,FL,Bachelor's,NO,85.88,,,,,1284.0,58.8,16.9,15.03,2.02,38384.0,16000.0,16000.0,0.51
4756,2014_15,College of Biblical Studies-Houston,Houston,TX,Bachelor's,NO,,,,,,482.0,15.77,48.13,31.33,1.45,32091.0,6946.0,6946.0,0.0
4771,2014_15,Watkins College of Art Design & Film,Nashville,TN,Bachelor's,NO,26.36,1000.0,435.0,410.0,22.0,288.0,69.79,13.89,4.86,1.74,34118.0,20250.0,20250.0,0.4
4782,2014_15,Mt Sierra College,Monrovia,CA,Bachelor's,NO,,,,,,466.0,17.17,5.79,44.42,9.44,25776.0,13361.0,13361.0,0.29
4786,2014_15,Soka University of America,Aliso Viejo,CA,Bachelor's,NO,43.46,1223.0,580.0,650.0,27.0,411.0,19.22,4.87,9.49,18.98,42076.0,30214.0,30214.0,0.79
4789,2014_15,World Mission University,Los Angeles,CA,Bachelor's,NO,77.78,,,,,139.0,0.0,0.0,0.0,65.47,20485.0,5140.0,5140.0,0.45
4795,2014_15,Colorado Technical University-Sioux Falls,Sioux Falls,SD,Bachelor's,NO,,,,,,93.0,77.42,2.15,1.08,0.0,,,,0.29
4796,2014_15,Southwest University of Visual Arts-Albuquerque,Albuquerque,NM,Bachelor's,NO,,,,,,202.0,38.61,2.48,38.12,0.5,46279.0,22613.0,22613.0,0.88
4824,2014_15,Yeshivas Novominsk,Brooklyn,NY,Bachelor's,NO,100.0,,,,,129.0,100.0,0.0,0.0,0.0,16394.0,9700.0,9700.0,0.03
4827,2014_15,Rabbinical College of Ohr Shimon Yisroel,Brooklyn,NY,Bachelor's,NO,80.0,,,,,164.0,100.0,0.0,0.0,0.0,18136.0,11600.0,11600.0,0.43
4829,2014_15,University of Phoenix-New Mexico,Albuquerque,NM,Bachelor's,NO,,,,,,1238.0,10.1,3.31,46.04,0.4,22806.0,9476.0,9476.0,0.19
4833,2014_15,Westwood College-Dupage,Woodridge,IL,Bachelor's,NO,,,,,,157.0,30.57,21.02,24.84,0.64,30007.0,15500.0,15500.0,0.28
4843,2014_15,Arizona State University-West,Glendale,AZ,Bachelor's,NO,77.8,1095.0,545.0,540.0,24.0,3280.0,52.26,5.34,27.87,5.4,20252.0,9683.0,23312.0,0.59
4892,2014_15,California State University-Monterey Bay,Seaside,CA,Bachelor's,NO,69.36,,,,,5924.0,32.38,6.43,42.3,5.35,18655.0,5963.0,17123.0,0.45
4898,2014_15,Argosy University-The Art Institute of California-Hollywood,North Hollywood,CA,Bachelor's,NO,,,,,,1602.0,20.91,15.86,43.51,6.43,33908.0,18748.0,18748.0,0.31
4912,2014_15,Capella University,Minneapolis,MN,Bachelor's,NO,,,,,,8738.0,44.05,27.92,6.79,1.44,17994.0,12816.0,12816.0,0.0
4940,2014_15,Baker College Center for Graduate Studies,Flint,MI,Bachelor's,NO,,,,,,3905.0,74.88,15.03,2.33,0.9,19118.0,10800.0,10800.0,0.2
4941,2014_15,Johnson & Wales University-North Miami,North Miami,FL,Bachelor's,NO,70.04,,,,,1890.0,22.65,29.52,22.8,0.74,40291.0,28539.0,28539.0,0.44
4944,2014_15,Trine University-Regional/Non-Traditional Campuses,Fort Wayne,IN,Bachelor's,NO,66.67,,,,,542.0,61.81,3.87,1.11,0.37,21420.0,10080.0,10080.0,0.0
4955,2014_15,The University of Texas MD Anderson Cancer Center,Houston,TX,Bachelor's,NO,,,,,,292.0,31.16,10.96,25.0,25.0,,,,
4986,2014_15,Messenger College,Bedford,TX,Bachelor's,NO,98.26,,,,,166.0,30.72,54.82,7.23,0.6,21990.0,8756.0,8756.0,0.1
5059,2014_15,Argosy University-Northern Virginia,Arlington,VA,Bachelor's,NO,,,,,,114.0,8.77,75.44,7.02,3.51,,13663.0,13663.0,1.0
5068,2014_15,University of Phoenix-Hawaii,Kapolei,HI,Bachelor's,NO,,,,,,1407.0,10.87,8.24,9.59,10.95,23796.0,10398.0,10398.0,0.24
5077,2014_15,Yeshiva D'monsey Rabbinical College,Monsey,NY,Bachelor's,NO,29.41,,,,,52.0,98.08,0.0,0.0,0.0,22410.0,5900.0,5900.0,0.29
5090,2014_15,Arizona State University-Polytechnic,Mesa,AZ,Bachelor's,NO,76.73,1138.0,555.0,577.0,25.0,3726.0,57.65,3.57,19.27,5.31,21578.0,9683.0,23312.0,0.59
5094,2014_15,Argosy University-Schaumburg,Schaumburg,IL,Bachelor's,NO,,,,,,84.0,50.0,23.81,13.1,3.57,,13663.0,13663.0,1.0
5120,2014_15,Embry-Riddle Aeronautical University-Worldwide,Daytona Beach,FL,Bachelor's,NO,68.76,,,,,9625.0,54.46,8.6,5.99,2.39,21412.0,8040.0,8040.0,0.23
5137,2014_15,Ottawa University-Milwaukee,Brookfield,WI,Bachelor's,NO,,,,,,227.0,55.07,13.66,5.73,2.64,,11670.0,11670.0,
5138,2014_15,Argosy University-Tampa,Tampa,FL,Bachelor's,NO,,,,,,131.0,32.06,47.33,13.74,3.05,25063.0,13663.0,13663.0,0.33
5139,2014_15,The Illinois Institute of Art-Schaumburg,Schaumburg,IL,Bachelor's,NO,,,,,,902.0,42.9,11.53,17.85,2.55,31380.0,17488.0,17488.0,0.51
5142,2014_15,The Art Institute of Phoenix,Phoenix,AZ,Bachelor's,NO,,,,,,1009.0,25.07,5.95,33.2,1.09,29650.0,17416.0,17416.0,0.35
5149,2014_15,Colorado Technical University-Greenwood Village,Aurora,CO,Bachelor's,NO,,,,,,524.0,30.34,11.83,4.77,1.72,24552.0,11382.0,11382.0,0.29
5155,2014_15,Strayer University-Maryland,Suitland,MD,Bachelor's,NO,,,,,,1950.0,16.46,69.03,4.77,1.08,32064.0,12975.0,12975.0,0.22
5173,2014_15,San Juan Bautista School of Medicine,Caguas,PR,Bachelor's,NO,100.0,,,,,38.0,0.0,0.0,100.0,0.0,10593.0,8188.0,14036.0,
5174,2014_15,Texas Health and Science University,Austin,TX,Bachelor's,NO,,,,,,13.0,23.08,7.69,23.08,7.69,,,,
5176,2014_15,New Hampshire Institute of Art,Manchester,NH,Bachelor's,NO,,,,,,442.0,72.85,1.81,8.6,0.9,34371.0,24010.0,24010.0,0.52
5210,2014_15,Yeshiva of the Telshe Alumni,Riverdale,NY,Bachelor's,NO,100.0,,,,,116.0,98.28,0.0,0.0,0.0,18000.0,9100.0,9100.0,0.24
5213,2014_15,University of Phoenix-Washington,Tukwila,WA,Bachelor's,NO,,,,,,607.0,34.1,14.17,7.25,4.12,23426.0,10560.0,10560.0,0.25
5214,2014_15,University of Phoenix-Oregon,Tigard,OR,Bachelor's,NO,,,,,,496.0,49.6,3.83,10.08,2.62,24380.0,10560.0,10560.0,0.18
5221,2014_15,Argosy University-The Art Institute of California-Los Angeles,Santa Monica,CA,Bachelor's,NO,,,,,,1436.0,6.34,3.27,38.86,1.67,33573.0,18748.0,18748.0,0.3
5222,2014_15,American University of Health Sciences,Signal Hill,CA,Bachelor's,NO,100.0,,,,,274.0,8.76,7.3,14.6,63.87,27984.0,23162.0,23162.0,0.75
5231,2014_15,Western Governors University,Salt Lake City,UT,Bachelor's,NO,,,,,,44499.0,72.84,8.82,7.76,3.59,13270.0,6070.0,6070.0,0.17
5236,2014_15,Florida Gulf Coast University,Fort Myers,FL,Bachelor's,NO,58.88,1059.0,530.0,520.0,23.0,13253.0,66.15,7.54,18.95,1.56,17539.0,6118.0,25162.0,0.49
5250,2014_15,Michigan Jewish Institute,W Bloomfield,MI,Bachelor's,NO,76.11,,,,,798.0,99.5,0.0,0.0,0.0,15145.0,10700.0,10700.0,0.38
5271,2014_15,Yeshiva College of the Nations Capital,Silver  Spring,MD,Bachelor's,NO,,,,,,21.0,95.24,0.0,0.0,0.0,,9700.0,9700.0,
5272,2014_15,University of Phoenix-Maryland,Columbia,MD,Bachelor's,NO,,,,,,395.0,15.95,35.19,5.06,1.27,23300.0,9480.0,9480.0,0.15
5273,2014_15,Louisiana State University Health Sciences Center-Shreveport,Shreveport,LA,Bachelor's,NO,,,,,,35.0,60.0,22.86,2.86,2.86,,,,
5279,2014_15,Argosy University-Phoenix,Phoenix,AZ,Bachelor's,NO,,,,,,205.0,43.41,20.49,26.34,0.49,24672.0,13663.0,13663.0,0.0
5287,2014_15,Argosy University-Orange County,Santa Ana,CA,Bachelor's,NO,,,,,,222.0,26.13,13.06,46.85,8.56,25431.0,13663.0,13663.0,0.0
5292,2014_15,International Baptist College and Seminary,Chandler,AZ,Bachelor's,NO,,,,,,52.0,76.92,1.92,13.46,0.0,25728.0,10500.0,10500.0,0.44
5298,2014_15,University of Connecticut-Waterbury Campus,Waterbury,CT,Bachelor's,NO,65.83,1004.0,495.0,505.0,23.0,2272.0,54.09,11.44,14.92,11.31,13751.0,10658.0,30838.0,0.52
5299,2014_15,University of Connecticut-Avery Point,Groton,CT,Bachelor's,NO,63.92,1050.0,530.0,515.0,23.0,670.0,67.16,4.03,10.45,5.52,13942.0,10658.0,30838.0,0.54
5300,2014_15,University of Connecticut-Stamford,Stamford,CT,Bachelor's,NO,56.85,1001.0,500.0,490.0,24.0,1336.0,42.66,12.13,22.08,7.78,13766.0,10668.0,30848.0,0.48
5304,2014_15,University of Management and Technology,Arlington,VA,Bachelor's,NO,,,,,,754.0,25.33,18.3,9.42,14.85,18630.0,9450.0,9450.0,
5308,2014_15,Linfield University-School of Nursing,Portland,OR,Bachelor's,NO,,,,,,347.0,65.42,2.59,8.93,10.95,,,,
5309,2014_15,Linfield University-Online and Continuing Education,McMinnville,OR,Bachelor's,NO,,,,,,387.0,70.54,1.29,11.37,2.33,,,,
5321,2014_15,Westwood College-Anaheim,Anaheim,CA,Bachelor's,NO,,,,,,588.0,15.14,3.06,62.07,3.4,28566.0,15383.0,15383.0,0.35
5336,2014_15,American InterContinental University-Atlanta,Atlanta,GA,Bachelor's,NO,,,,,,761.0,2.89,75.95,1.71,0.53,24877.0,16079.0,16079.0,0.23
5337,2014_15,American InterContinental University-South Florida,Weston,FL,Bachelor's,NO,,,,,,46.0,4.35,34.78,21.74,0.0,,,,0.4
5348,2014_15,Argosy University-Seattle,Seattle,WA,Bachelor's,NO,,,,,,152.0,59.87,23.68,6.58,3.95,25847.0,13663.0,13663.0,0.0
5355,2014_15,University of Phoenix-Ohio,Beachwood,OH,Bachelor's,NO,,,,,,482.0,24.27,36.1,2.9,0.21,25094.0,11056.0,11056.0,0.11
5362,2014_15,Atlantic Institute of Oriental Medicine,Fort Lauderdale,FL,Bachelor's,NO,,,,,,23.0,34.78,17.39,34.78,8.7,,,,
5375,2014_15,The King's University,Southlake,TX,Bachelor's,NO,100.0,1016.0,540.0,490.0,21.0,473.0,61.52,10.99,13.32,4.23,22740.0,12390.0,12390.0,0.67
5384,2014_15,Pacific Islands University,Mangilao,GU,Bachelor's,NO,62.5,,,,,65.0,1.54,0.0,0.0,3.08,15022.0,7630.0,7630.0,0.96
5390,2014_15,Acupuncture and Massage College,Miami,FL,Bachelor's,NO,,,,,,37.0,24.32,10.81,54.05,0.0,19132.0,10425.0,10425.0,0.46
5400,2014_15,ITT Technical Institute-Green Bay,Green Bay,WI,Bachelor's,NO,93.75,,,,,109.0,82.57,2.75,4.59,2.75,27115.0,18048.0,18048.0,0.44
5409,2014_15,The Art Institute of Washington,Arlington,VA,Bachelor's,NO,,,,,,1194.0,15.58,48.58,13.23,3.18,30586.0,17596.0,17596.0,0.27
5412,2014_15,Marlboro College Graduate & Professional Studies,Marlboro,VT,Bachelor's,NO,,,,,,7.0,100.0,0.0,0.0,0.0,,,,
5413,2014_15,University of Phoenix-Massachusetts,Braintree,MA,Bachelor's,NO,,,,,,179.0,34.08,13.97,6.15,1.12,23300.0,9480.0,9480.0,0.05
5414,2014_15,University of Phoenix-Wisconsin,Milwaukee,WI,Bachelor's,NO,,,,,,284.0,37.68,27.82,2.82,1.06,24380.0,10399.0,10399.0,0.08
5415,2014_15,University of Phoenix-Idaho,Boise,ID,Bachelor's,NO,,,,,,228.0,59.21,0.88,9.65,0.88,23900.0,9965.0,9965.0,0.13
5416,2014_15,Westwood College-Inland Empire,Upland,CA,Bachelor's,NO,,,,,,828.0,8.57,5.31,62.92,1.45,28745.0,15865.0,15865.0,0.35
5421,2014_15,National American University-Ellsworth AFB Extension,Ellsworth Air Force Base,SD,Bachelor's,NO,,,,,,263.0,64.26,11.03,7.22,3.8,15102.0,6075.0,6075.0,0.25
5422,2014_15,National American University-Albuquerque West,Albuquerque,NM,Bachelor's,NO,,,,,,295.0,30.17,6.1,38.64,0.0,,13071.0,13071.0,0.0
5425,2014_15,Pillar College,Newark,NJ,Bachelor's,NO,,,,,,459.0,6.32,50.98,25.93,0.65,27757.0,18576.0,18576.0,0.31
5428,2014_15,Oregon State University-Cascades Campus,Bend,OR,Bachelor's,NO,,,,,,795.0,80.5,0.5,7.17,0.75,,,,
5435,2014_15,Sanford-Brown College-Orlando,Orlando,FL,Bachelor's,NO,,,,,,211.0,19.43,23.7,14.69,1.9,21550.0,14400.0,14400.0,0.25
5464,2014_15,National Graduate School of Quality Management,Falmouth,MA,Bachelor's,NO,,,,,,109.0,27.52,27.52,9.17,0.0,,,,
5468,2014_15,Apex School of Theology,Durham,NC,Bachelor's,NO,,,,,,596.0,1.34,98.32,0.34,0.0,10910.0,5000.0,5000.0,0.91
5472,2014_15,Yeshiva Shaarei Torah of Rockland,Suffern,NY,Bachelor's,NO,0.0,,,,,98.0,100.0,0.0,0.0,0.0,26900.0,9850.0,9850.0,
5479,2014_15,Universidad Pentecostal Mizpa,Rio Piedras,PR,Bachelor's,NO,,,,,,340.0,0.0,0.0,100.0,0.0,10573.0,3760.0,3760.0,0.29
5489,2014_15,Nevada State College,Henderson,NV,Bachelor's,NO,54.59,,,,,3254.0,42.72,11.68,22.86,10.2,17725.0,4482.0,14758.0,0.14
5492,2014_15,California State University-Channel Islands,Camarillo,CA,Bachelor's,NO,72.41,,,,,5649.0,34.52,2.81,45.72,5.42,22555.0,6521.0,17681.0,0.62
5495,2014_15,Argosy University-The Art Institute of California-Orange County,Santa Ana,CA,Bachelor's,NO,,,,,,1417.0,16.51,2.47,39.59,8.05,31357.0,18748.0,18748.0,0.35
5496,2014_15,Franklin W Olin College of Engineering,Needham,MA,Bachelor's,NO,12.0,1475.0,725.0,755.0,33.0,334.0,55.99,0.9,3.59,15.27,61956.0,46681.0,46681.0,0.95
5502,2014_15,University of Phoenix-Illinois,Chicago,IL,Bachelor's,NO,,,,,,781.0,13.83,31.63,11.14,1.02,24052.0,10560.0,10560.0,0.07
5505,2014_15,Argosy University-Dallas,Farmers Branch,TX,Bachelor's,NO,,,,,,271.0,25.46,56.46,14.02,1.11,,,,
5519,2014_15,Grantham University,Lenexa,KS,Bachelor's,NO,,,,,,10793.0,23.57,38.16,4.27,0.54,16304.0,6500.0,6500.0,
5524,2014_15,University of the Potomac-VA Campus,FALLS CHURCH,VA,Bachelor's,NO,,,,,,77.0,10.39,15.58,1.3,0.0,25308.0,13434.0,13434.0,0.11
5526,2014_15,National American University-Overland Park,Overland Park,KS,Bachelor's,NO,,,,,,382.0,49.21,31.15,6.02,2.36,,13071.0,13071.0,0.0
5537,2014_15,Ottawa University-Jeffersonville,Jeffersonville,IN,Bachelor's,NO,,,,,,77.0,49.35,25.97,1.3,0.0,,11670.0,11670.0,
5539,2014_15,Birthingway College of Midwifery,Beaverton,OR,Bachelor's,NO,,,,,,71.0,84.51,0.0,2.82,2.82,,,,
5546,2014_15,Faith International University,Tacoma,WA,Bachelor's,NO,,,,,,144.0,27.08,29.17,6.94,11.81,24065.0,7885.0,7885.0,0.82
5547,2014_15,Family of Faith Christian University,Shawnee,OK,Bachelor's,NO,34.78,,,,,22.0,40.91,4.55,0.0,0.0,20094.0,6120.0,6120.0,1.0
5564,2014_15,West Coast University-Los Angeles,North Hollywood,CA,Bachelor's,NO,96.55,,,,,1395.0,30.61,3.23,21.51,36.92,39063.0,32591.0,32591.0,
5565,2014_15,Williamson Christian College,Franklin,TN,Bachelor's,NO,,,,,,62.0,74.19,4.84,4.84,14.52,18956.0,10425.0,10425.0,0.67
5568,2014_15,DigiPen Institute of Technology,Redmond,WA,Bachelor's,NO,64.88,1211.0,585.0,600.0,28.0,932.0,41.74,0.54,5.15,5.36,39035.0,27360.0,27360.0,0.54
5574,2014_15,University of Phoenix-Indiana,Indianapolis,IN,Bachelor's,NO,,,,,,275.0,28.0,33.82,5.45,0.36,23577.0,10080.0,10080.0,0.09
5584,2014_15,Westwood College-Chicago Loop,Chicago,IL,Bachelor's,NO,,,,,,381.0,4.99,45.93,11.55,1.84,30411.0,15365.0,15365.0,0.19
5588,2014_15,Strayer University-Tennessee,Memphis,TN,Bachelor's,NO,,,,,,1273.0,20.42,72.51,2.2,0.24,32064.0,12975.0,12975.0,0.38
5589,2014_15,Strayer University-Pennsylvania,Trevose,PA,Bachelor's,NO,,,,,,1537.0,37.02,44.44,9.69,1.89,32064.0,12975.0,12975.0,0.07
5603,2014_15,Northcentral University,La Jolla,CA,Bachelor's,NO,,,,,,208.0,52.4,13.94,5.77,1.44,,,,
5604,2014_15,Colorado Technical University-Online,Colorado Springs,CO,Bachelor's,NO,,,,,,18566.0,45.04,35.51,6.43,0.82,19082.0,11283.0,11283.0,0.25
5623,2014_15,Baptist University of the Americas,San Antonio,TX,Bachelor's,NO,,,,,,168.0,6.55,2.38,66.67,0.6,15794.0,7200.0,7200.0,0.22
5625,2014_15,Beis Medrash Heichal Dovid,Far Rockaway,NY,Bachelor's,NO,52.54,,,,,93.0,100.0,0.0,0.0,0.0,16500.0,8600.0,8600.0,0.06
5648,2014_15,Jones International University,Centennial,CO,Bachelor's,NO,,,,,,1195.0,34.73,29.37,4.18,1.17,20704.0,12720.0,12720.0,0.24
5651,2014_15,Charlotte Christian College and Theological Seminary,Charlotte,NC,Bachelor's,NO,,,,,,103.0,16.5,68.93,1.94,0.97,26423.0,8764.0,8764.0,0.19
5659,2014_15,The Art Institute of Tucson,Tucson,AZ,Bachelor's,NO,,,,,,388.0,32.73,4.38,42.27,2.58,29125.0,17416.0,17416.0,0.23
5664,2014_15,Flagler College-Tallahassee,Tallahassee,FL,Bachelor's,NO,,,,,,457.0,65.43,24.07,5.03,2.41,,,,
5665,2014_15,American InterContinental University,Chandler,AZ,Bachelor's,NO,,,,,,10542.0,35.12,44.73,5.1,0.82,20945.0,11104.0,11104.0,0.37
5670,2014_15,International Academy of Design and Technology-Troy,Troy,MI,Bachelor's,NO,,,,,,133.0,10.53,6.77,0.75,1.5,,,,0.14
5671,2014_15,American InterContinental University-Houston,Houston,TX,Bachelor's,NO,,,,,,430.0,2.56,30.47,7.91,2.09,24298.0,14638.0,14638.0,0.35
5672,2014_15,University of California-Merced,Merced,CA,Bachelor's,NO,67.18,1031.0,500.0,520.0,23.0,5884.0,14.12,5.74,45.6,24.61,31883.0,13160.0,36038.0,0.64
5680,2014_15,Central Methodist University-College of Graduate and Extended Studies,Fayette,MO,Bachelor's,NO,,,,,,1787.0,84.5,9.07,0.9,0.45,,,,
5682,2014_15,University of Phoenix-New Jersey,Jersey City,NJ,Bachelor's,NO,,,,,,371.0,4.58,22.37,21.83,1.89,22551.0,9480.0,9480.0,0.13
5683,2014_15,University of Phoenix-Minnesota,Saint Louis Park,MN,Bachelor's,NO,,,,,,132.0,45.45,12.88,5.3,5.3,25460.0,11640.0,11640.0,0.09
5689,2014_15,University of Phoenix-Kentucky,Louisville,KY,Bachelor's,NO,,,,,,184.0,38.04,27.72,2.72,0.0,23300.0,9480.0,9480.0,0.16
5703,2014_15,Neumont College of Computer Science,Salt Lake City,UT,Bachelor's,NO,83.67,,,,,431.0,56.61,4.87,10.9,3.02,30963.0,24000.0,24000.0,0.62
5706,2014_15,Roseman University of Health Sciences,Henderson,NV,Bachelor's,NO,,,,,,269.0,40.89,5.58,7.81,33.46,,,,
5725,2014_15,Ave Maria University,Ave Maria,FL,Bachelor's,NO,51.7,1085.0,555.0,545.0,23.0,1019.0,66.63,5.3,17.37,2.85,36539.0,17940.0,17940.0,0.41
5740,2014_15,Ecclesia College,Springdale,AR,Bachelor's,NO,64.29,,,,,164.0,58.54,12.2,11.59,1.22,26336.0,15140.0,15140.0,0.03
5748,2014_15,Maple Springs Baptist Bible College and Seminary,Capitol Heights,MD,Bachelor's,NO,,,,,,66.0,0.0,98.48,1.52,0.0,19825.0,4590.0,4590.0,
5762,2014_15,Uta Mesivta of Kiryas Joel,Monroe,NY,Bachelor's,NO,,,,,,1634.0,99.33,0.0,0.55,0.0,16516.0,9000.0,9000.0,0.6
5764,2014_15,Harrisburg University of Science and Technology,Harrisburg,PA,Bachelor's,NO,,,,,,304.0,42.76,34.54,8.88,4.28,27300.0,23900.0,23900.0,0.21
5767,2014_15,University of Phoenix-Iowa,Des Moines,IA,Bachelor's,NO,,,,,,30.0,60.0,6.67,0.0,0.0,,9480.0,9480.0,0.0
5769,2014_15,Sanford-Brown College-Las Vegas,Henderson,NV,Bachelor's,NO,,,,,,283.0,29.33,19.43,5.65,6.36,21924.0,14400.0,14400.0,0.31
5770,2014_15,Sanford-Brown College-Seattle,Tukwila,WA,Bachelor's,NO,,,,,,299.0,30.1,7.02,2.34,7.36,22748.0,14186.0,14186.0,0.23
5783,2014_15,United States University,San Diego,CA,Bachelor's,NO,,,,,,246.0,11.79,24.8,20.33,9.35,16676.0,10140.0,10140.0,0.28
5797,2014_15,Argosy University-Los Angeles,Los Angeles,CA,Bachelor's,NO,,,,,,297.0,7.07,41.75,43.1,3.03,26169.0,13663.0,13663.0,0.0
5809,2014_15,SAE Expression College,Emeryville,CA,Bachelor's,NO,,,,,,445.0,30.34,8.09,9.44,6.29,31795.0,23747.0,23747.0,0.63
5820,2014_15,Georgia Gwinnett College,Lawrenceville,GA,Bachelor's,NO,,,,,,10387.0,37.72,31.88,15.19,8.52,16039.0,5352.0,15048.0,0.27
