,Year,University Name,University City,University State,Most Awarded Degree,Predominantly Black,Admission Rate,SAT Average,SAT Reading Mid,SAT Math Mid,ACT Cumulative Average,Undergraduate Enrollment,Percent of Students (White),Percent of Students (Black),Percent of Students (Hispanic),Percent of Students (Asian),Average Cost per Academic Year,In State Tuition and Fees,Out of State Tuition and Fees,Completion Rate (4-year institutions
5209,2016_17,Charlotte Christian College and Theological Seminary,Charlotte,NC,Bachelor's,NO,,,,,,76.0,14.47,80.26,2.63,0.0,,9680.0,9680.0,0.33
5217,2016_17,The Art Institute of Tucson,Tucson,AZ,Bachelor's,NO,,,,,,176.0,35.23,7.39,44.32,3.41,,,,0.37
5222,2016_17,Flagler College-Tallahassee,Tallahassee,FL,Bachelor's,NO,,,,,,416.0,64.9,23.08,6.73,0.96,,,,
5223,2016_17,American InterContinental University,Chandler,AZ,Bachelor's,NO,,,,,,9038.0,32.98,39.4,3.76,0.48,17170.0,10966.0,10966.0,0.26
5227,2016_17,American InterContinental University-Houston,Houston,TX,Bachelor's,NO,,,,,,335.0,5.07,38.21,11.34,1.49,24087.0,14553.0,14553.0,0.28
5228,2016_17,University of California-Merced,Merced,CA,Bachelor's,NO,74.17,985.0,470.0,500.0,22.0,6815.0,11.24,4.62,51.24,21.25,32984.0,13262.0,39944.0,0.66
5234,2016_17,Central Methodist University-College of Graduate and Extended Studies,Fayette,MO,Bachelor's,NO,23.53,,,,,1715.0,85.6,6.82,1.92,0.47,15668.0,5400.0,5400.0,
5235,2016_17,University of Phoenix-New Jersey,Jersey City,NJ,Bachelor's,NO,,,,,,166.0,1.2,14.46,19.88,0.0,24010.0,9840.0,9840.0,0.15
5236,2016_17,University of Phoenix-Minnesota,Saint Louis Park,MN,Bachelor's,NO,,,,,,29.0,13.79,0.0,6.9,6.9,,,,0.13
5240,2016_17,University of Phoenix-Kentucky,Louisville,KY,Bachelor's,NO,,,,,,39.0,30.77,17.95,0.0,0.0,,,,0.15
5250,2016_17,Neumont College of Computer Science,Salt Lake City,UT,Bachelor's,NO,82.39,,,,,442.0,64.03,5.43,12.9,3.85,32969.0,24750.0,24750.0,0.54
5253,2016_17,Roseman University of Health Sciences,Henderson,NV,Bachelor's,NO,,,,,,385.0,42.86,3.64,9.35,36.88,,,,
5267,2016_17,Ave Maria University,Ave Maria,FL,Bachelor's,NO,39.9,1103.0,560.0,540.0,24.0,1050.0,60.76,4.86,15.81,2.76,32209.0,19128.0,19128.0,0.65
5278,2016_17,Ecclesia College,Springdale,AR,Bachelor's,NO,40.28,845.0,423.0,423.0,8.0,265.0,69.43,7.55,12.83,1.13,29488.0,15140.0,15140.0,0.12
5286,2016_17,Maple Springs Baptist Bible College and Seminary,Capitol Heights,MD,Bachelor's,NO,,,,,,44.0,0.0,100.0,0.0,0.0,,4488.0,4488.0,
5295,2016_17,Uta Mesivta of Kiryas Joel,Monroe,NY,Bachelor's,NO,,,,,,1764.0,98.98,0.0,1.02,0.0,17733.0,10500.0,10500.0,0.7
5297,2016_17,Harrisburg University of Science and Technology,Harrisburg,PA,Bachelor's,NO,,,,,,374.0,37.43,40.64,10.16,4.28,32051.0,23900.0,23900.0,0.29
5298,2016_17,The Art Institute of Ohio-Cincinnati,Cincinnati,OH,Bachelor's,NO,,,,,,98.0,69.39,14.29,8.16,1.02,,,,0.33
5300,2016_17,University of Phoenix-Iowa,Des Moines,IA,Bachelor's,NO,,,,,,4.0,25.0,0.0,0.0,0.0,,,,0.0
5302,2016_17,Sanford-Brown College-Las Vegas,Henderson,NV,Bachelor's,NO,,,,,,51.0,19.61,25.49,1.96,5.88,,,,0.17
5303,2016_17,Sanford-Brown College-Seattle,Tukwila,WA,Bachelor's,NO,,,,,,86.0,26.74,11.63,1.16,11.63,,,,0.27
5310,2016_17,United States University,San Diego,CA,Bachelor's,NO,,,,,,54.0,20.37,22.22,22.22,7.41,24420.0,11880.0,12980.0,
5318,2016_17,Argosy University-Los Angeles,Los Angeles,CA,Bachelor's,NO,,,,,,282.0,8.51,41.49,39.01,2.84,26430.0,13152.0,13152.0,0.25
5325,2016_17,SAE Expression College,Emeryville,CA,Bachelor's,NO,,,,,,396.0,30.81,19.19,15.15,5.56,31827.0,23899.0,23899.0,0.34
5335,2016_17,Georgia Gwinnett College,Lawrenceville,GA,Bachelor's,NO,,,,,,11443.0,31.67,33.89,17.79,9.86,17824.0,5558.0,16062.0,0.17
5355,2016_17,SUM Bible College and Theological Seminary,El Dorado Hills,CA,Bachelor's,NO,,,,,,556.0,46.58,14.93,25.18,7.55,28082.0,10144.0,10144.0,0.35
5370,2016_17,Careers Unlimited,Orem,UT,Bachelor's,NO,,,,,,118.0,87.29,0.0,7.63,1.69,,,,
5374,2016_17,Doane University-Graduate and Professional Studies,Lincoln,NE,Bachelor's,NO,,,,,,592.0,80.57,5.74,5.57,1.69,20625.0,10665.0,10665.0,
5375,2016_17,Shorter University-College of Adult & Professional Programs,Rome,GA,Bachelor's,NO,64.29,,,,,233.0,27.04,62.66,3.0,0.43,24395.0,9680.0,9680.0,0.55
5380,2016_17,University of Phoenix-South Carolina,Columbia,SC,Bachelor's,NO,,,,,,105.0,0.95,40.95,3.81,0.0,,,,0.12
5392,2016_17,Argosy University-Denver,Denver,CO,Bachelor's,NO,,,,,,231.0,64.94,9.09,18.18,2.16,,13152.0,13152.0,0.29
5394,2016_17,CollegeAmerica-Fort Collins,Fort Collins,CO,Bachelor's,NO,,,,,,115.0,62.61,4.35,20.0,0.0,31236.0,16968.0,16968.0,0.29
5397,2016_17,University of Phoenix-Connecticut,Norwalk,CT,Bachelor's,NO,,,,,,2.0,0.0,0.0,0.0,0.0,,,,0.0
5398,2016_17,University of South Florida-St Petersburg,St. Petersburg,FL,Bachelor's,NO,42.95,1103.0,550.0,535.0,25.0,4027.0,64.34,8.0,16.46,3.75,18789.0,5821.0,16735.0,0.36
5400,2016_17,Arizona State University-Downtown Phoenix,Phoenix,AZ,Bachelor's,NO,76.7,1081.0,535.0,535.0,24.0,9232.0,49.89,6.09,29.44,5.18,24109.0,10370.0,26470.0,0.67
5404,2016_17,The Art Institute of Tennessee-Nashville,Nashville,TN,Bachelor's,NO,,,,,,584.0,43.49,20.38,8.9,1.03,29825.0,17592.0,17592.0,0.32
5405,2016_17,Strayer University-Florida,Tampa,FL,Bachelor's,NO,,,,,,1698.0,20.38,46.29,24.68,1.59,29544.0,12975.0,12975.0,0.3
5418,2016_17,American Public University System,Charles Town,WV,Bachelor's,NO,,,,,,37826.0,57.01,17.43,11.48,1.92,15674.0,6880.0,6880.0,0.36
5419,2016_17,Huntsville Bible College,Huntsville,AL,Bachelor's,NO,,,,,,119.0,2.52,97.48,0.0,0.0,,4415.0,4415.0,0.0
5436,2016_17,Bais Medrash Toras Chesed,Lakewood,NJ,Bachelor's,NO,54.39,,,,,97.0,96.91,0.0,0.0,0.0,15500.0,9350.0,9350.0,0.11
5443,2016_17,Visible Music College,Memphis,TN,Bachelor's,NO,97.62,994.0,480.0,460.0,22.0,117.0,55.56,27.35,9.4,0.85,29547.0,19500.0,19500.0,0.45
5451,2016_17,University of the West,Rosemead,CA,Bachelor's,NO,,,,,,106.0,5.66,0.94,45.28,7.55,20250.0,11412.0,11412.0,0.5
5453,2016_17,South University-Tampa,Tampa,FL,Bachelor's,NO,,,,,,508.0,36.02,23.03,28.74,7.48,29922.0,17330.0,17330.0,0.12
5456,2016_17,Averett University-Non-Traditional Programs,Danville,VA,Bachelor's,NO,44.74,,,,,490.0,51.02,36.73,2.24,1.63,28175.0,10325.0,10325.0,
5464,2016_17,The Art Institute of Salt Lake City,Draper,UT,Bachelor's,NO,,,,,,70.0,74.29,1.43,12.86,1.43,,,,0.2
5468,2016_17,The Art Institute of Charleston,Charleston,SC,Bachelor's,NO,,,,,,393.0,38.17,36.64,5.6,1.27,29436.0,17592.0,17592.0,0.21
5469,2016_17,Argosy University-The Art Institute of California-Sacramento,Sacramento,CA,Bachelor's,NO,,,,,,525.0,36.57,8.19,28.19,4.57,29395.0,18744.0,18744.0,0.36
5476,2016_17,Strayer University-Delaware,Wilmington,DE,Bachelor's,NO,,,,,,246.0,30.89,53.66,6.5,0.81,29544.0,12975.0,12975.0,
5478,2016_17,Strayer University-Alabama,Birmingham,AL,Bachelor's,NO,,,,,,518.0,22.01,70.08,2.32,0.77,,12975.0,12975.0,0.0
5481,2016_17,University of Phoenix-Alabama,Birmingham,AL,Bachelor's,NO,,,,,,44.0,9.09,31.82,2.27,0.0,,,,0.09
5483,2016_17,University of Phoenix-Washington DC,Washington,DC,Bachelor's,NO,,,,,,118.0,3.39,29.66,2.54,0.0,,9840.0,9840.0,0.03
5484,2016_17,Argosy University-Inland Empire,Ontario,CA,Bachelor's,NO,,,,,,304.0,11.18,25.66,55.92,2.3,29672.0,13152.0,13152.0,0.0
5485,2016_17,Argosy University-Nashville,Nashville,TN,Bachelor's,NO,,,,,,135.0,45.19,45.19,6.67,0.0,24928.0,13152.0,13152.0,0.33
5486,2016_17,Argosy University-San Diego,San Diego,CA,Bachelor's,NO,,,,,,169.0,32.54,32.54,26.63,5.33,29672.0,13152.0,13152.0,0.09
5500,2016_17,LIU Riverhead,Riverhead,NY,Bachelor's,NO,,,,,,38.0,63.16,0.0,21.05,2.63,,,,
5501,2016_17,Columbia Southern University,Orange Beach,AL,Bachelor's,NO,,,,,,15411.0,58.74,22.15,7.03,1.76,14259.0,5175.0,5175.0,0.31
5505,2016_17,Trident University International,Cypress,CA,Bachelor's,NO,100.0,,,,,3887.0,27.01,17.24,13.69,3.06,17480.0,9000.0,9000.0,0.33
5511,2016_17,Digital Media Arts College,Boca Raton,FL,Bachelor's,NO,,,,,,274.0,26.28,17.88,29.2,1.82,22645.0,13968.0,13968.0,0.35
5533,2016_17,Yeshivas Be'er Yitzchok,Elizabeth,NJ,Bachelor's,NO,40.91,,,,,50.0,100.0,0.0,0.0,0.0,27552.0,10400.0,10400.0,
5534,2016_17,Yeshiva Toras Chaim,Lakewood,NJ,Bachelor's,NO,81.58,,,,,202.0,96.04,0.0,0.0,0.0,18038.0,12100.0,12100.0,0.03
5535,2016_17,Talmudical Seminary of Bobov,Brooklyn,NY,Bachelor's,NO,83.19,,,,,380.0,100.0,0.0,0.0,0.0,13300.0,7600.0,7600.0,0.39
5556,2016_17,University of South Florida-Sarasota-Manatee,Sarasota,FL,Bachelor's,NO,37.8,1096.0,570.0,535.0,24.0,1791.0,71.64,5.36,13.85,2.57,13023.0,5587.0,16501.0,
5562,2016_17,The Art Institute of Michigan,Novi,MI,Bachelor's,NO,,,,,,676.0,35.8,36.98,6.66,1.92,24291.0,14928.0,14928.0,0.32
5563,2016_17,The Art Institute of Austin,Bastrop,TX,Bachelor's,NO,,,,,,819.0,35.78,18.44,36.39,1.47,30993.0,17664.0,17664.0,0.27
5564,2016_17,Argosy University-The Art Institute of California-Silicon Valley,Sunnyvale,CA,Bachelor's,NO,,,,,,60.0,23.33,10.0,30.0,18.33,,,,0.46
5572,2016_17,The Art Institutes International-Kansas City,Lenexa,KS,Bachelor's,NO,,,,,,93.0,70.97,12.9,7.53,0.0,,,,0.21
5573,2016_17,The Art Institute of Raleigh-Durham,Durham,NC,Bachelor's,NO,,,,,,455.0,36.92,46.37,11.43,0.88,30153.0,17124.0,17124.0,0.21
5580,2016_17,Argosy University-Salt Lake City,Draper,UT,Bachelor's,NO,,,,,,62.0,83.87,1.61,11.29,1.61,24928.0,13152.0,13152.0,0.14
5588,2016_17,Strayer University-North Carolina,Morrisville,NC,Bachelor's,NO,,,,,,3643.0,15.15,73.26,4.47,0.55,29544.0,12975.0,12975.0,0.0
5589,2016_17,Strayer University-New Jersey,Cherry Hill,NJ,Bachelor's,NO,,,,,,758.0,20.58,55.54,13.06,1.98,29544.0,12975.0,12975.0,
5598,2016_17,The King's College,New York,NY,Bachelor's,NO,40.87,1180.0,625.0,550.0,26.0,520.0,63.08,6.15,7.5,3.85,55030.0,34320.0,34320.0,0.53
5599,2016_17,Chamberlain University-Illinois,Addison,IL,Bachelor's,NO,77.42,,,,,15858.0,54.65,10.39,10.95,5.99,28372.0,19230.0,19230.0,0.44
5600,2016_17,Chamberlain University-Ohio,Columbus,OH,Bachelor's,NO,79.17,,,,,718.0,69.92,16.85,4.6,4.04,31999.0,19230.0,19230.0,0.3
5601,2016_17,Chamberlain University-Arizona,Phoenix,AZ,Bachelor's,NO,80.0,,,,,674.0,56.08,4.6,20.77,10.24,33581.0,19230.0,19230.0,1.0
5608,2016_17,Ottawa University-Online,Ottawa,KS,Bachelor's,NO,,,,,,190.0,59.47,11.05,0.0,4.21,,,,
5613,2016_17,Taft University System,Lakewood,CO,Bachelor's,NO,,,,,,8.0,62.5,25.0,0.0,0.0,,3410.0,3410.0,
5623,2016_17,Aspen University,Denver,CO,Bachelor's,NO,,,,,,1519.0,30.09,8.16,3.16,2.3,,4200.0,4200.0,
5626,2016_17,Denver College of Nursing,Denver,CO,Bachelor's,NO,,,,,,761.0,69.25,3.94,9.86,5.91,,,,0.75
5661,2016_17,Yeshiva of Machzikai Hadas,Brooklyn,NY,Bachelor's,NO,91.3,,,,,417.0,97.6,0.0,0.0,0.0,25352.0,8400.0,8400.0,0.58
5683,2016_17,The Chicago School of Professional Psychology at Los Angeles,Los Angeles,CA,Bachelor's,NO,43.95,,,,,96.0,43.75,28.13,18.75,3.13,,13050.0,13050.0,
5690,2016_17,Providence Christian College,Pasadena,CA,Bachelor's,NO,64.46,,,,,164.0,42.07,4.88,29.88,1.83,42026.0,28014.0,28014.0,0.56
5711,2016_17,The Art Institute of Washington-Dulles,Sterling,VA,Bachelor's,NO,,,,,,53.0,35.85,28.3,15.09,15.09,,,,0.33
5727,2016_17,Argosy University-Phoenix Online Division,Chandler,AZ,Bachelor's,NO,,,,,,5673.0,50.31,33.39,9.84,0.58,32047.0,18244.0,18244.0,0.05
5729,2016_17,Polytechnic University of Puerto Rico-Miami,Miami,FL,Bachelor's,NO,,,,,,63.0,0.0,3.17,96.83,0.0,28436.0,11940.0,11940.0,0.25
5730,2016_17,Polytechnic University of Puerto Rico-Orlando,Orlando,FL,Bachelor's,NO,,,,,,102.0,0.98,0.98,97.06,0.98,18301.0,11085.0,11085.0,0.14
5740,2016_17,Strayer University-West Virginia,Scott Depot,WV,Bachelor's,NO,,,,,,153.0,83.01,11.76,2.61,0.0,29544.0,12975.0,12975.0,
5747,2016_17,University of Minnesota-Rochester,Rochester,MN,Bachelor's,NO,66.12,1122.0,500.0,540.0,25.0,424.0,71.93,7.31,3.77,13.21,25198.0,13232.0,13232.0,0.55
5757,2016_17,Chamberlain University-Florida,Jacksonville,FL,Bachelor's,NO,66.67,,,,,1052.0,25.48,29.66,26.9,6.27,36168.0,19230.0,19230.0,
5761,2016_17,Horizon University,Indianapolis,IN,Bachelor's,NO,,,,,,23.0,69.57,4.35,17.39,0.0,,9150.0,9150.0,
5781,2016_17,Pacific Rim Christian University,Honolulu,HI,Bachelor's,NO,55.56,,,,,110.0,18.18,6.36,6.36,16.36,19548.0,10460.0,10460.0,0.5
5798,2016_17,City Vision University,Kansas City,MO,Bachelor's,NO,,,,,,114.0,41.23,36.84,2.63,0.88,,7000.0,7000.0,0.0
5837,2016_17,West Coast University-Orange County,Anaheim,CA,Bachelor's,NO,88.24,,,,,1869.0,22.74,4.12,20.22,45.53,49873.0,33675.0,33675.0,0.73
5838,2016_17,West Coast University-Ontario,Ontario,CA,Bachelor's,NO,88.0,,,,,1209.0,35.57,5.13,0.5,30.44,48237.0,33675.0,33675.0,0.5
5849,2016_17,National University College-Ponce,Ponce,PR,Bachelor's,NO,72.78,,,,,1349.0,0.0,0.0,100.0,0.0,12866.0,6495.0,6495.0,0.35
5851,2016_17,The Art Institute of Virginia Beach,Virginia Beach,VA,Bachelor's,NO,,,,,,453.0,35.76,45.03,10.15,1.99,29373.0,17592.0,17592.0,0.37
5864,2016_17,Strayer University-Arkansas,Little Rock,AR,Bachelor's,NO,,,,,,196.0,22.96,69.9,3.06,0.0,,12975.0,12975.0,
5865,2016_17,Strayer University-Georgia,Atlanta,GA,Bachelor's,NO,,,,,,5110.0,9.41,79.63,3.52,0.39,29544.0,12975.0,12975.0,0.27
5866,2016_17,Strayer University-Mississippi,Jackson,MS,Bachelor's,NO,,,,,,242.0,7.02,87.19,0.41,0.0,29544.0,12975.0,12975.0,
5867,2016_17,Strayer University-South Carolina,Greenville,SC,Bachelor's,NO,,,,,,1673.0,18.83,71.13,3.17,0.36,29544.0,12975.0,12975.0,0.14
5868,2016_17,Strayer University-Texas,Austin,TX,Bachelor's,NO,,,,,,1558.0,18.29,55.65,16.5,1.16,29544.0,12975.0,12975.0,
5869,2016_17,The Art Institute of San Antonio,San Antonio,TX,Bachelor's,NO,,,,,,910.0,28.02,15.38,50.88,0.88,28225.0,17664.0,17664.0,0.33
5891,2016_17,South University-Richmond,Glen Allen,VA,Bachelor's,NO,,,,,,560.0,36.96,48.04,5.71,2.68,25405.0,17331.0,17331.0,0.21
5892,2016_17,South University-Virginia Beach,Virginia Beach,VA,Bachelor's,NO,,,,,,520.0,32.88,45.19,9.23,7.12,28341.0,17330.0,17330.0,0.17
5916,2016_17,Touro University Worldwide,Los Alamitos,CA,Bachelor's,NO,,,,,,472.0,42.16,18.43,10.81,2.54,26953.0,14600.0,14600.0,0.78
5919,2016_17,Touro University Nevada,Henderson,NV,Bachelor's,NO,,,,,,82.0,41.46,7.32,10.98,35.37,,,,
5920,2016_17,Herzing University-Kenosha,Kenosha,WI,Bachelor's,NO,100.0,,,,,313.0,59.74,15.34,16.29,3.83,26772.0,13390.0,13390.0,0.35
5921,2016_17,Herzing University-Brookfield,Brookfield,WI,Bachelor's,NO,100.0,,,,,304.0,64.8,16.45,6.91,3.62,26433.0,13390.0,13390.0,0.18
5922,2016_17,Texas A&M University-San Antonio,San Antonio,TX,Bachelor's,NO,38.81,888.0,445.0,450.0,18.0,4486.0,20.82,6.87,65.67,1.47,,6562.0,15982.0,
5926,2016_17,Strayer University-Global Region,Washington,DC,Bachelor's,NO,,,,,,4769.0,40.64,36.97,10.3,0.88,29544.0,12975.0,12975.0,0.0
5932,2016_17,California University of Management and Sciences,Anaheim,CA,Bachelor's,NO,,,,,,19.0,5.26,5.26,0.0,15.79,,9570.0,9570.0,
5944,2016_17,Johnson & Wales University-Online,Providence,RI,Bachelor's,NO,44.83,,,,,424.0,50.71,21.23,9.67,4.01,18165.0,14823.0,14823.0,
5946,2016_17,Fairfax University of America,Fairfax,VA,Bachelor's,NO,25.29,,,,,88.0,1.14,0.0,1.14,3.41,,9608.0,10328.0,0.56
5967,2016_17,American Sentinel University,Denver,CO,Bachelor's,NO,,,,,,1206.0,72.55,11.86,0.91,4.39,,,,1.0
5972,2016_17,Remington College-Heathrow Campus,Lake Mary,FL,Bachelor's,NO,,,,,,241.0,37.34,45.23,9.54,1.24,21481.0,11901.0,11901.0,0.38
5980,2016_17,Chamberlain University-Virginia,Vienna,VA,Bachelor's,NO,44.44,,,,,544.0,23.53,47.79,11.95,10.85,29515.0,19230.0,19230.0,
6002,2016_17,Georgia Central University,Atlanta,GA,Bachelor's,NO,,,,,,261.0,0.0,0.0,0.0,100.0,26225.0,5125.0,5125.0,
6035,2016_17,Bergin University of Canine Studies,Penngrove,CA,Bachelor's,NO,,,,,,42.0,57.14,9.52,14.29,4.76,,,,
6047,2016_17,North American University,Stafford,TX,Bachelor's,NO,,,,,,436.0,9.17,16.28,18.58,3.67,22949.0,11900.0,11900.0,1.0
6079,2016_17,John Paul the Great Catholic University,Escondido,CA,Bachelor's,NO,98.04,1088.0,550.0,505.0,25.0,227.0,53.74,0.44,22.91,3.96,41066.0,24900.0,24900.0,0.63
6084,2016_17,National American University-Colorado Springs South,Colorado Springs,CO,Bachelor's,NO,,,,,,191.0,51.31,18.32,14.14,2.62,20212.0,13755.0,13755.0,
6086,2016_17,Chamberlain University-Missouri,St. Louis,MO,Bachelor's,NO,77.78,,,,,541.0,77.08,11.46,2.03,1.85,28128.0,19230.0,19230.0,0.33
6087,2016_17,Chamberlain University-Texas,Houston,TX,Bachelor's,NO,66.67,,,,,868.0,21.31,35.25,18.2,15.44,25448.0,19230.0,19230.0,
6096,2016_17,South University-The Art Institute of Fort Worth,Fort Worth,TX,Bachelor's,NO,,,,,,48.0,50.0,8.33,33.33,0.0,,,,0.23
6097,2016_17,South University-Novi,Novi,MI,Bachelor's,NO,,,,,,303.0,46.86,44.55,0.66,3.3,23598.0,17434.0,17434.0,0.29
6102,2016_17,National University College-Caguas,Caguas,PR,Bachelor's,NO,76.81,,,,,1088.0,0.0,0.0,100.0,0.0,13900.0,6495.0,6495.0,
6126,2016_17,The Art Institute of Wisconsin,Milwaukee,WI,Bachelor's,NO,,,,,,99.0,43.43,29.29,17.17,7.07,,,,0.21
6130,2016_17,Los Angeles Pacific University,San Dimas,CA,Bachelor's,NO,,,,,,1661.0,28.54,16.01,43.35,5.48,25817.0,15228.0,15228.0,
6146,2016_17,South University-Savannah Online,Savannah,GA,Bachelor's,NO,,,,,,5242.0,45.73,36.49,10.63,0.97,29057.0,13420.0,13420.0,0.02
6148,2016_17,Rio Grande Bible Institute,Edinburg,TX,Bachelor's,NO,63.64,,,,,142.0,2.82,0.0,13.38,1.41,,2900.0,2900.0,0.43
6150,2016_17,Whitworth University-Adult Degree Programs,Spokane,WA,Bachelor's,NO,,,,,,309.0,82.85,2.91,7.12,0.65,,,,
6153,2016_17,Springfield College-Regional Online and Continuing Education,Springfield,MA,Bachelor's,NO,,,,,,992.0,19.05,53.93,20.77,0.5,,,,
6160,2016_17,Catholic Distance University,Charles Town,WV,Bachelor's,NO,,,,,,74.0,55.41,1.35,9.46,5.41,,10175.0,10175.0,
6178,2016_17,Criswell College,Dallas,TX,Bachelor's,NO,100.0,,,,,222.0,57.21,16.22,13.06,1.8,26135.0,8950.0,8950.0,0.22
6189,2016_17,Chamberlain University-Georgia,Atlanta,GA,Bachelor's,NO,57.14,,,,,996.0,28.21,43.47,6.53,7.23,31880.0,19230.0,19230.0,
6190,2016_17,Chamberlain University-Indiana,Indianapolis,IN,Bachelor's,NO,44.44,,,,,264.0,60.23,28.41,4.55,1.52,36168.0,19230.0,19230.0,
6212,2016_17,Bais HaMedrash and Mesivta of Baltimore,Baltimore,MD,Bachelor's,NO,86.96,,,,,60.0,91.67,0.0,0.0,0.0,21250.0,12400.0,12400.0,0.0
6217,2016_17,Yeshiva Gedolah Zichron Leyma,Union,NJ,Bachelor's,NO,50.0,,,,,14.0,100.0,0.0,0.0,0.0,,9000.0,9000.0,
6219,2016_17,Be'er Yaakov Talmudic Seminary,Spring Valley,NY,Bachelor's,NO,94.8,,,,,532.0,100.0,0.0,0.0,0.0,15168.0,9140.0,9140.0,0.49
6242,2016_17,Colorado State University-Global Campus,Aurora,CO,Bachelor's,NO,,,,,,7753.0,68.31,6.26,12.73,3.47,,,,
6246,2016_17,West Coast University-Dallas,Dallas,TX,Bachelor's,NO,100.0,,,,,548.0,32.66,22.99,19.16,20.44,,25935.0,25935.0,
6262,2016_17,Pennsylvania State University-World Campus,University Park,PA,Bachelor's,NO,57.53,1061.0,530.0,505.0,25.0,7489.0,69.94,7.66,9.6,3.81,27839.0,13678.0,13678.0,0.25
6271,2016_17,Purdue University Global-Augusta,Augusta,ME,Bachelor's,NO,,,,,,452.0,97.57,0.66,1.11,0.22,21621.0,11601.0,11601.0,
6272,2016_17,South University-Austin,Round Rock,TX,Bachelor's,NO,,,,,,375.0,36.53,20.27,35.2,3.47,28605.0,17358.0,17358.0,
6273,2016_17,South University-Cleveland,Warrensville Heights,OH,Bachelor's,NO,,,,,,333.0,21.62,67.57,4.8,1.8,27099.0,17330.0,17330.0,
6277,2016_17,Elizabethtown College School of Continuing and Professional Studies,Elizabethtown,PA,Bachelor's,NO,100.0,,,,,344.0,83.14,8.72,5.52,1.45,,,,
6281,2016_17,Warner Pacific University Professional and Graduate Studies,Portland,OR,Bachelor's,NO,,,,,,537.0,62.38,13.04,6.7,2.61,23292.0,8280.0,8280.0,0.5
6293,2016_17,Florida Institute of Technology-Online,Melbourne,FL,Bachelor's,NO,,,,,,1849.0,53.54,20.88,12.28,1.35,,,,
6308,2016_17,Gemini School of Visual Arts & Communication,Cedar Park,TX,Bachelor's,NO,66.67,,,,,19.0,68.42,21.05,10.53,0.0,,,,
6319,2016_17,Grace Mission University,Fullerton,CA,Bachelor's,NO,72.73,,,,,99.0,0.0,0.0,1.01,64.65,17794.0,2840.0,2840.0,
6331,2016_17,Mid-South Christian College,Memphis,TN,Bachelor's,NO,,,,,,15.0,46.67,20.0,13.33,0.0,17447.0,5018.0,5018.0,0.25
6346,2016_17,Grace School of Theology,Conroe,TX,Bachelor's,NO,,,,,,121.0,26.45,15.7,5.79,0.83,,5280.0,5280.0,
6347,2016_17,Yeshiva Gedolah Kesser Torah,Monsey,NY,Bachelor's,NO,87.1,,,,,69.0,100.0,0.0,0.0,0.0,27552.0,10200.0,10200.0,0.06
6349,2016_17,Yeshiva Yesodei Hatorah,Lakewood,NJ,Bachelor's,NO,72.0,,,,,59.0,98.31,0.0,0.0,0.0,19000.0,11000.0,11000.0,
6364,2016_17,South University-High Point,High Point,NC,Bachelor's,NO,,,,,,343.0,44.02,43.73,7.0,3.21,28485.0,17393.0,17393.0,
6382,2016_17,Augusta University,Augusta,GA,Bachelor's,NO,77.23,1043.0,520.0,520.0,23.0,4860.0,53.93,24.3,6.01,6.38,20541.0,8282.0,22990.0,0.26
6383,2016_17,Middle Georgia State University,Macon,GA,Bachelor's,NO,70.66,,,,,7077.0,53.1,35.93,4.04,1.99,14844.0,3890.0,10919.0,
6389,2016_17,Veritas Baptist College,Greendale,IN,Bachelor's,NO,,,,,,75.0,68.0,12.0,8.0,4.0,17038.0,5560.0,5560.0,
6398,2016_17,National American University-Wichita West,Wichita,KS,Bachelor's,NO,,,,,,135.0,57.04,20.0,8.89,0.74,22185.0,13755.0,13755.0,
6400,2016_17,The Art Institute of St Louis,St Charles,MO,Bachelor's,NO,,,,,,158.0,54.43,39.24,3.16,1.27,,,,
6401,2016_17,DeVry College of New York,New York,NY,Bachelor's,NO,95.06,,,,,1113.0,15.36,33.87,31.81,8.54,33952.0,19948.0,19948.0,0.18
6402,2016_17,DeVry University-Arizona,Phoenix,AZ,Bachelor's,NO,87.72,,,,,724.0,50.28,7.87,26.8,4.56,34909.0,19948.0,19948.0,0.27
6403,2016_17,DeVry University-California,Ontario,CA,Bachelor's,NO,92.61,,,,,3654.0,25.94,9.91,36.48,13.71,32928.0,19948.0,19948.0,0.31
6404,2016_17,DeVry University-Colorado,Westminster,CO,Bachelor's,NO,94.12,,,,,366.0,63.66,10.38,16.67,1.91,32876.0,19948.0,19948.0,0.11
6405,2016_17,DeVry University-Florida,Miramar,FL,Bachelor's,NO,89.29,,,,,898.0,33.96,23.5,31.63,1.45,37496.0,19948.0,19948.0,0.28
6406,2016_17,DeVry University-Georgia,Decatur,GA,Bachelor's,NO,86.49,,,,,1167.0,22.71,51.93,5.83,2.23,34280.0,19948.0,19948.0,0.24
6407,2016_17,DeVry University-Illinois,Chicago,IL,Bachelor's,NO,90.89,,,,,14146.0,47.46,18.89,13.74,3.99,35185.0,19948.0,19948.0,0.24
6408,2016_17,DeVry University-Indiana,Merrillville,IN,Bachelor's,NO,100.0,,,,,71.0,43.66,28.17,15.49,0.0,33923.0,19948.0,19948.0,0.16
6409,2016_17,DeVry University-Missouri,Kansas City,MO,Bachelor's,NO,94.44,,,,,230.0,66.52,19.13,8.26,1.3,28920.0,19948.0,19948.0,0.32
