,Year,University Name,University City,University State,Most Awarded Degree,Predominantly Black,Admission Rate,SAT Average,SAT Reading Mid,SAT Math Mid,ACT Cumulative Average,Undergraduate Enrollment,Percent of Students (White),Percent of Students (Black),Percent of Students (Hispanic),Percent of Students (Asian),Average Cost per Academic Year,In State Tuition and Fees,Out of State Tuition and Fees,Completion Rate (4-year institutions
3942,2017_18,Inter American University of Puerto Rico-Aguadilla,Aguadilla,PR,Bachelor's,NO,57.35,,,,,3915.0,0.1,0.03,99.67,0.03,13250.0,5860.0,5860.0,0.31
3943,2017_18,Inter American University of Puerto Rico-Arecibo,Arecibo,PR,Bachelor's,NO,57.55,,,,,3870.0,0.28,0.05,99.35,0.03,13514.0,5872.0,5872.0,0.38
3944,2017_18,Inter American University of Puerto Rico-Barranquitas,Barranquitas,PR,Bachelor's,NO,56.1,,,,,1784.0,0.0,0.0,99.94,0.0,13412.0,5860.0,5860.0,0.39
3945,2017_18,Inter American University of Puerto Rico-Metro,San Juan,PR,Bachelor's,NO,56.2,,,,,6060.0,0.83,0.76,97.81,0.2,16709.0,8517.0,8517.0,0.38
3946,2017_18,Inter American University of Puerto Rico-Ponce,Mercedita,PR,Bachelor's,NO,59.2,,,,,4690.0,0.23,0.0,99.51,0.04,13120.0,5872.0,5872.0,0.4
3947,2017_18,Inter American University of Puerto Rico-Fajardo,Fajardo,PR,Bachelor's,NO,81.16,,,,,1959.0,0.0,0.15,99.8,0.0,13576.0,5898.0,5898.0,0.35
3948,2017_18,Inter American University of Puerto Rico-Guayama,Guayama,PR,Bachelor's,NO,45.67,,,,,1789.0,0.17,0.11,99.66,0.0,13386.0,5860.0,5860.0,0.28
3949,2017_18,Inter American University of Puerto Rico-Bayamon,Bayamon,PR,Bachelor's,NO,62.58,,,,,4488.0,0.74,0.27,98.11,0.04,13391.0,5898.0,5898.0,0.31
3955,2017_18,NUC University,Bayamon,PR,Bachelor's,NO,59.33,,,,,10524.0,0.0,0.0,100.0,0.0,14223.0,6495.0,6495.0,0.24
3958,2017_18,University of Puerto Rico-Aguadilla,Aguadilla,PR,Bachelor's,NO,70.98,1049.0,528.0,521.0,,3385.0,3.25,1.98,94.09,0.0,8867.0,2082.0,4070.0,0.42
3959,2017_18,University of Puerto Rico-Arecibo,Arecibo,PR,Bachelor's,NO,37.45,,,,,3748.0,0.0,0.0,100.0,0.0,13100.0,2117.0,4139.0,0.45
3960,2017_18,University of Puerto Rico-Bayamon,Bayamon,PR,Bachelor's,NO,60.75,,,,,4531.0,0.0,0.0,100.0,0.0,10819.0,2083.0,4105.0,0.37
3961,2017_18,University of Puerto Rico-Carolina,Carolina,PR,Bachelor's,NO,31.68,1021.0,523.0,499.0,,3532.0,0.0,0.0,100.0,0.0,13283.0,3158.0,6190.0,0.46
3962,2017_18,University of Puerto Rico-Cayey,Cayey,PR,Bachelor's,NO,76.49,1124.0,558.0,567.0,,3469.0,0.0,0.0,100.0,0.0,11742.0,2083.0,4138.0,0.45
3963,2017_18,University of Puerto Rico-Humacao,Humacao,PR,Bachelor's,NO,37.6,,,,,3626.0,0.8,1.82,91.17,0.03,13031.0,2117.0,4138.0,0.56
3965,2017_18,University of Puerto Rico-Mayaguez,Mayaguez,PR,Bachelor's,NO,73.54,,,,,12208.0,0.0,0.0,93.92,0.0,14159.0,2083.0,4105.0,0.47
3966,2017_18,University of Puerto Rico-Medical Sciences,San Juan,PR,Bachelor's,NO,,,,,,341.0,0.0,0.0,100.0,0.0,,,,
3967,2017_18,University of Puerto Rico-Ponce,Ponce,PR,Bachelor's,NO,33.36,,,,,3150.0,0.0,0.0,100.0,0.0,14469.0,2117.0,4138.0,0.41
3968,2017_18,University of Puerto Rico-Rio Piedras,San Juan,PR,Bachelor's,NO,39.88,,,,,11763.0,0.87,1.56,85.65,0.09,10977.0,2046.0,4652.0,0.58
3969,2017_18,Universidad Ana G. Mendez-Carolina Campus,Carolina,PR,Bachelor's,NO,,,,,,10140.0,0.0,0.0,100.0,0.0,13315.0,5820.0,5820.0,0.28
3970,2017_18,Universidad del Sagrado Corazon,Santurce,PR,Bachelor's,NO,40.73,,,,,4294.0,0.0,0.0,100.0,0.0,14329.0,6000.0,6000.0,0.36
3973,2017_18,Universidad Politecnica de Puerto Rico,Hato Rey,PR,Bachelor's,NO,,,,,,3459.0,0.2,0.06,99.74,0.0,20061.0,8328.0,8328.0,0.25
3974,2017_18,Pontifical Catholic University of Puerto Rico-Mayaguez,Mayaguez,PR,Bachelor's,NO,98.85,,,,,1294.0,0.0,0.0,99.38,0.0,13208.0,5268.0,5268.0,0.32
3975,2017_18,Universidad Ana G. Mendez-Gurabo Campus,Gurabo,PR,Bachelor's,NO,,,,,,14061.0,0.0,0.0,100.0,0.0,13465.0,5820.0,5820.0,0.28
3978,2017_18,University of the Virgin Islands,Charlotte Amalie,VI,Bachelor's,NO,98.44,913.0,483.0,435.0,17.0,1763.0,4.93,71.19,9.36,0.68,16786.0,5235.0,14496.0,0.23
3979,2017_18,Stanford University,Stanford,CA,Bachelor's,NO,4.73,1489.0,725.0,740.0,34.0,7056.0,35.69,6.66,15.62,21.67,66696.0,49617.0,49617.0,0.94
3980,2017_18,Purdue University-Main Campus,West Lafayette,IN,Bachelor's,NO,57.47,1293.0,620.0,645.0,28.0,31887.0,63.78,2.97,5.0,7.34,22718.0,9992.0,28794.0,0.78
3982,2017_18,Parker University,Dallas,TX,Bachelor's,NO,,,,,,330.0,38.48,27.88,20.91,4.85,33456.0,15564.0,15564.0,
3997,2017_18,St. John's College,Santa Fe,NM,Bachelor's,NO,63.16,1283.0,650.0,620.0,28.0,322.0,55.28,0.93,9.32,2.17,63690.0,52320.0,52320.0,0.65
3998,2017_18,Bais Medrash Elyon,Monsey,NY,Bachelor's,NO,,,,,,38.0,100.0,0.0,0.0,0.0,,8600.0,8600.0,1.0
3999,2017_18,Antioch University-Los Angeles,Culver City,CA,Bachelor's,NO,,,,,,193.0,37.82,16.06,24.87,5.18,,,,
4000,2017_18,Antioch University-Santa Barbara,Santa Barbara,CA,Bachelor's,NO,,,,,,103.0,46.6,3.88,23.3,2.91,,,,
4002,2017_18,Antioch University-Seattle,Seattle,WA,Bachelor's,NO,,,,,,88.0,61.36,7.95,5.68,4.55,,,,0.0
4003,2017_18,Antioch University-Midwest,Yellow Springs,OH,Bachelor's,NO,,,,,,41.0,78.05,12.2,7.32,0.0,,,,
4004,2017_18,Mid-America Christian University,Oklahoma City,OK,Bachelor's,NO,,,,,,1561.0,50.74,19.73,9.67,0.64,24310.0,17830.0,17830.0,0.49
4031,2017_18,Yeshiva Gedolah of Greater Detroit,Oak Park,MI,Bachelor's,NO,88.24,,,,,60.0,100.0,0.0,0.0,0.0,12600.0,6800.0,6800.0,0.17
4032,2017_18,Austin Graduate School of Theology,Austin,TX,Bachelor's,NO,,,,,,22.0,40.91,40.91,18.18,0.0,,,,
4044,2017_18,National American University-Albuquerque,Albuquerque,NM,Bachelor's,NO,,,,,,190.0,28.95,7.89,46.32,0.53,,15000.0,15000.0,0.0
4059,2017_18,South University-Columbia,Columbia,SC,Bachelor's,NO,,,,,,806.0,25.19,65.88,3.23,1.61,27413.0,17014.0,17014.0,0.11
4060,2017_18,Everest University-Brandon,Tampa,FL,Bachelor's,NO,,,,,,40.0,30.0,47.5,10.0,0.0,,,,0.15
4067,2017_18,Platt College-Aurora,Aurora,CO,Bachelor's,NO,80.0,,,,,236.0,67.8,3.81,15.25,5.93,,19286.0,19286.0,0.67
4068,2017_18,Purdue University Global-Davenport,Davenport,IA,Bachelor's,NO,,,,,,25237.0,48.9,29.44,11.94,1.33,19555.0,14263.0,14263.0,0.39
4082,2017_18,Brandman University,Irvine,CA,Bachelor's,NO,68.0,,,,,3502.0,48.43,9.31,24.1,3.43,29020.0,12360.0,12360.0,
4083,2017_18,New College of Florida,Sarasota,FL,Bachelor's,NO,68.96,1296.0,665.0,620.0,28.0,835.0,69.1,3.11,17.72,2.99,20395.0,6916.0,29944.0,0.65
4099,2017_18,Yeshivah Gedolah Rabbinical College,Miami Beach,FL,Bachelor's,NO,,,,,,24.0,79.17,0.0,0.0,0.0,17300.0,8400.0,8400.0,0.19
4102,2017_18,Caribbean University-Ponce,Ponce,PR,Bachelor's,NO,,,,,,653.0,0.0,0.0,100.0,0.0,9464.0,5264.0,5264.0,0.22
4103,2017_18,Caribbean University-Vega Baja,Vega Baja,PR,Bachelor's,NO,,,,,,253.0,0.0,0.0,100.0,0.0,9218.0,5264.0,5264.0,0.19
4104,2017_18,University of Advancing Technology,Tempe,AZ,Bachelor's,NO,84.74,,,,,772.0,52.59,10.1,11.79,1.55,30799.0,20928.0,20928.0,0.19
4152,2017_18,California State University-San Marcos,San Marcos,CA,Bachelor's,NO,56.76,1041.0,525.0,515.0,21.0,14516.0,25.99,3.0,42.68,10.02,19191.0,7653.0,19533.0,0.53
4153,2017_18,Argosy University-Hawaii,Honolulu,HI,Bachelor's,NO,,,,,,383.0,11.75,6.79,5.74,11.23,25795.0,13438.0,13438.0,0.0
4167,2017_18,Hodges University,Fort Myers,FL,Bachelor's,NO,57.92,,,,,1069.0,44.34,13.75,34.89,2.99,26192.0,13940.0,13940.0,0.27
4168,2017_18,Argosy University-Atlanta,Atlanta,GA,Bachelor's,NO,,,,,,453.0,20.53,71.3,5.08,0.66,25310.0,13438.0,13438.0,0.29
4177,2017_18,Nossi College of Art,Nashville,TN,Bachelor's,NO,47.96,,,,,253.0,71.15,20.95,4.35,0.79,24734.0,17800.0,17800.0,0.58
4236,2017_18,Yeshiva Gedolah Imrei Yosef D'spinka,Brooklyn,NY,Bachelor's,NO,,,,,,105.0,100.0,0.0,0.0,0.0,14478.0,8000.0,8000.0,0.6
4278,2017_18,Northwest College of Art & Design,Tacoma,WA,Bachelor's,NO,,,,,,85.0,67.06,5.88,3.53,8.24,29894.0,19075.0,19075.0,0.67
4279,2017_18,University of Washington-Bothell Campus,Bothell,WA,Bachelor's,NO,80.11,1129.0,560.0,570.0,23.0,5329.0,38.53,6.47,9.61,26.95,20639.0,10911.0,35475.0,0.64
4280,2017_18,University of Washington-Tacoma Campus,Tacoma,WA,Bachelor's,NO,83.85,1083.0,545.0,540.0,21.0,4412.0,40.68,8.45,14.94,19.11,19708.0,11046.0,35610.0,0.58
4299,2017_18,University of Phoenix-Utah,Salt Lake City,UT,Bachelor's,NO,,,,,,122.0,50.0,3.28,9.84,0.0,20940.0,9960.0,9960.0,0.14
4314,2017_18,University of Phoenix-Puerto Rico,Guaynabo,PR,Bachelor's,NO,,,,,,44.0,2.27,0.0,79.55,0.0,,,,0.25
4344,2017_18,Beacon College,Leesburg,FL,Bachelor's,NO,52.87,,,,,348.0,69.25,14.94,5.75,3.45,53395.0,37788.0,37788.0,0.65
4348,2017_18,University of the Potomac-Washington DC Campus,Washington,DC,Bachelor's,NO,,,,,,65.0,21.54,60.0,3.08,0.0,23062.0,13884.0,13884.0,0.15
4349,2017_18,Rabbi Jacob Joseph School,Edison,NJ,Bachelor's,NO,93.94,,,,,86.0,96.51,0.0,0.0,0.0,19200.0,11900.0,11900.0,0.05
4353,2017_18,Everglades University,Boca Raton,FL,Bachelor's,NO,73.44,,,,,2099.0,49.6,17.34,18.01,1.57,31292.0,17000.0,17000.0,0.51
4359,2017_18,College of Biblical Studies-Houston,Houston,TX,Bachelor's,NO,,,,,,420.0,14.52,47.62,31.43,1.43,19135.0,6946.0,6946.0,0.25
4371,2017_18,Watkins College of Art Design & Film,Nashville,TN,Bachelor's,NO,42.13,1104.0,575.0,520.0,22.0,199.0,67.34,12.06,7.54,3.52,37475.0,23700.0,23700.0,0.38
4378,2017_18,Mt Sierra College,Monrovia,CA,Bachelor's,NO,86.96,,,,,199.0,12.06,6.03,36.18,12.56,27686.0,15688.0,15688.0,0.27
4381,2017_18,Soka University of America,Aliso Viejo,CA,Bachelor's,NO,37.22,1318.0,630.0,665.0,29.0,412.0,20.39,3.88,10.19,13.35,45592.0,31776.0,31776.0,0.94
4384,2017_18,World Mission University,Los Angeles,CA,Bachelor's,NO,,,,,,132.0,0.0,0.0,6.82,74.24,21205.0,5940.0,5940.0,0.2
4389,2017_18,Southwest University of Visual Arts-Albuquerque,Albuquerque,NM,Bachelor's,NO,,,,,,66.0,33.33,0.0,39.39,0.0,30968.0,22588.0,22588.0,0.6
4397,2017_18,Schiller International University,Tampa,FL,Bachelor's,NO,,,,,,330.0,15.45,9.39,5.76,1.52,36540.0,14360.0,14360.0,0.31
4412,2017_18,Rabbinical College of Ohr Shimon Yisroel,Brooklyn,NY,Bachelor's,NO,,,,,,227.0,100.0,0.0,0.0,0.0,27000.0,13600.0,13600.0,0.42
4414,2017_18,University of Phoenix-New Mexico,Albuquerque,NM,Bachelor's,NO,,,,,,217.0,7.83,3.69,57.14,0.46,20940.0,9960.0,9960.0,0.18
4424,2017_18,Arizona State University-West,Glendale,AZ,Bachelor's,NO,79.65,1132.0,580.0,565.0,23.0,3563.0,46.56,5.05,32.64,5.22,21448.0,10301.0,26038.0,0.58
4466,2017_18,California State University-Monterey Bay,Seaside,CA,Bachelor's,NO,53.2,1068.0,540.0,530.0,21.0,6557.0,25.74,4.32,47.61,5.43,20834.0,7043.0,18923.0,0.6
4469,2017_18,Argosy University-The Art Institute of California-Hollywood,North Hollywood,CA,Bachelor's,NO,,,,,,981.0,20.18,16.62,36.39,6.12,34543.0,18742.0,18742.0,0.37
4480,2017_18,Capella University,Minneapolis,MN,Bachelor's,NO,,,,,,9193.0,42.35,17.74,6.96,1.47,19836.0,14250.0,14250.0,0.0
4496,2017_18,Johnson & Wales University-North Miami,North Miami,FL,Bachelor's,NO,78.31,,,,,1450.0,20.0,36.41,23.24,0.62,46164.0,31508.0,31508.0,0.5
4498,2017_18,Trine University-Regional/Non-Traditional Campuses,Fort Wayne,IN,Bachelor's,NO,,,,,,368.0,80.71,6.52,5.98,0.82,22460.0,10832.0,10832.0,0.22
4508,2017_18,The University of Texas MD Anderson Cancer Center,Houston,TX,Bachelor's,NO,,,,,,321.0,21.81,10.9,32.71,27.1,,,,
4531,2017_18,Messenger College,Bedford,TX,Bachelor's,NO,78.57,,,,,51.0,74.51,3.92,9.8,0.0,22480.0,9120.0,9120.0,0.2
4599,2017_18,Argosy University-Northern Virginia,Arlington,VA,Bachelor's,NO,,,,,,48.0,18.75,60.42,6.25,4.17,,13438.0,13438.0,0.0
4607,2017_18,University of Phoenix-Hawaii,Kapolei,HI,Bachelor's,NO,,,,,,661.0,11.04,10.14,8.77,12.41,20940.0,9900.0,9900.0,0.25
4614,2017_18,Yeshiva D'monsey Rabbinical College,Monsey,NY,Bachelor's,NO,51.22,,,,,70.0,100.0,0.0,0.0,0.0,14700.0,6800.0,6800.0,0.88
4624,2017_18,Arizona State University-Polytechnic,Mesa,AZ,Bachelor's,NO,76.28,1193.0,590.0,600.0,25.0,4224.0,52.79,5.23,20.74,6.08,23006.0,10301.0,26038.0,0.59
4628,2017_18,Argosy University-Schaumburg,Schaumburg,IL,Bachelor's,NO,,,,,,38.0,50.0,28.95,18.42,2.63,26462.0,13438.0,13438.0,0.0
4652,2017_18,Embry-Riddle Aeronautical University-Worldwide,Daytona Beach,FL,Bachelor's,NO,63.27,,,,,10256.0,57.6,8.38,8.79,3.2,22656.0,9000.0,9000.0,0.25
4665,2017_18,Ottawa University-Milwaukee,Brookfield,WI,Bachelor's,NO,,,,,,166.0,62.65,15.66,7.23,2.41,,,,
4666,2017_18,Argosy University-Tampa,Tampa,FL,Bachelor's,NO,,,,,,129.0,31.01,51.94,14.73,0.78,26462.0,13438.0,13438.0,0.5
4667,2017_18,The Illinois Institute of Art-Schaumburg,Schaumburg,IL,Bachelor's,NO,,,,,,382.0,45.03,13.61,29.32,4.97,25750.0,17482.0,17482.0,0.4
4669,2017_18,The Art Institute of Phoenix,Phoenix,AZ,Bachelor's,NO,,,,,,652.0,26.99,11.2,32.67,1.23,27448.0,17410.0,17410.0,0.41
4677,2017_18,Strayer University-Maryland,Suitland,MD,Bachelor's,NO,,,,,,2286.0,10.89,74.37,5.77,1.05,27744.0,13857.0,13857.0,0.47
4688,2017_18,San Juan Bautista School of Medicine,Caguas,PR,Bachelor's,NO,100.0,,,,,37.0,0.0,0.0,100.0,0.0,11146.0,9172.0,15022.0,0.0
4689,2017_18,Texas Health and Science University,Austin,TX,Bachelor's,NO,,,,,,17.0,11.76,0.0,11.76,17.65,,,,
4691,2017_18,New Hampshire Institute of Art,Manchester,NH,Bachelor's,NO,99.43,,,,,307.0,56.35,1.3,6.51,0.98,39065.0,26880.0,26880.0,0.48
4722,2017_18,University of Phoenix-Washington,Tukwila,WA,Bachelor's,NO,,,,,,138.0,23.91,11.59,8.7,2.17,20940.0,9960.0,9960.0,0.15
4723,2017_18,University of Phoenix-Oregon,Tigard,OR,Bachelor's,NO,,,,,,18.0,44.44,0.0,22.22,0.0,,,,0.15
4730,2017_18,American University of Health Sciences,Signal Hill,CA,Bachelor's,NO,100.0,,,,,249.0,5.22,10.44,17.27,59.84,28198.0,21058.0,21058.0,1.0
4738,2017_18,Western Governors University,Salt Lake City,UT,Bachelor's,NO,,,,,,72385.0,71.26,8.98,9.55,3.37,,6070.0,6070.0,0.38
4743,2017_18,Florida Gulf Coast University,Fort Myers,FL,Bachelor's,NO,64.26,1141.0,575.0,560.0,23.0,13636.0,63.79,7.25,20.59,1.68,19400.0,6118.0,25162.0,0.48
4769,2017_18,Yeshiva College of the Nations Capital,Silver  Spring,MD,Bachelor's,NO,,,,,,25.0,100.0,0.0,0.0,0.0,20400.0,10000.0,10000.0,0.0
4770,2017_18,University of Phoenix-Maryland,Columbia,MD,Bachelor's,NO,,,,,,29.0,17.24,37.93,0.0,0.0,,,,0.24
4771,2017_18,Louisiana State University Health Sciences Center-Shreveport,Shreveport,LA,Bachelor's,NO,,,,,,28.0,53.57,28.57,10.71,3.57,,,,
4777,2017_18,Argosy University-Phoenix,Phoenix,AZ,Bachelor's,NO,,,,,,109.0,42.2,25.69,23.85,1.83,26462.0,13438.0,13438.0,0.17
4784,2017_18,Argosy University-Orange County,Santa Ana,CA,Bachelor's,NO,,,,,,145.0,22.76,11.72,51.72,7.59,29396.0,13438.0,13438.0,0.6
4786,2017_18,National American University-Bloomington,Bloomington,MN,Bachelor's,NO,,,,,,68.0,54.41,30.88,4.41,8.82,,15000.0,15000.0,0.5
4789,2017_18,International Baptist College and Seminary,Chandler,AZ,Bachelor's,NO,,,,,,62.0,77.42,1.61,12.9,0.0,24388.0,11250.0,11250.0,0.29
4794,2017_18,University of Connecticut-Waterbury Campus,Waterbury,CT,Bachelor's,NO,95.88,1086.0,555.0,525.0,23.0,851.0,55.23,10.69,18.68,7.87,16051.0,12838.0,34906.0,0.59
4795,2017_18,University of Connecticut-Avery Point,Groton,CT,Bachelor's,NO,94.16,1111.0,570.0,550.0,21.0,619.0,67.85,4.52,11.95,7.43,16025.0,12838.0,34906.0,0.58
4796,2017_18,University of Connecticut-Stamford,Stamford,CT,Bachelor's,NO,82.32,1085.0,545.0,535.0,23.0,1670.0,38.38,12.1,27.43,10.0,15747.0,12848.0,34916.0,0.64
4798,2017_18,University of Management and Technology,Arlington,VA,Bachelor's,NO,,,,,,840.0,25.83,18.57,8.57,13.21,,9450.0,9450.0,0.33
4801,2017_18,Linfield University-School of Nursing,Portland,OR,Bachelor's,NO,,,,,,344.0,63.95,2.03,13.08,9.3,,,,
4802,2017_18,Linfield University-Online and Continuing Education,McMinnville,OR,Bachelor's,NO,,,,,,258.0,57.75,0.78,9.69,4.65,,,,
4824,2017_18,American InterContinental University-Atlanta,Atlanta,GA,Bachelor's,NO,,,,,,1904.0,11.61,59.72,0.95,0.58,24975.0,11425.0,11425.0,0.14
4833,2017_18,Argosy University-Seattle,Seattle,WA,Bachelor's,NO,,,,,,10.0,70.0,0.0,30.0,0.0,,,,0.0
4839,2017_18,University of Phoenix-Ohio,Beachwood,OH,Bachelor's,NO,,,,,,29.0,27.59,41.38,3.45,0.0,,,,0.12
4842,2017_18,Atlantic Institute of Oriental Medicine,Fort Lauderdale,FL,Bachelor's,NO,,,,,,43.0,46.51,6.98,30.23,16.28,,,,
4849,2017_18,College of Biblical Studies,Houston,TX,Bachelor's,NO,,,,,,158.0,27.85,51.27,2.53,13.92,19100.0,12400.0,12400.0,0.68
4853,2017_18,The King's University,Southlake,TX,Bachelor's,NO,51.9,1100.0,530.0,495.0,24.0,398.0,60.55,10.55,16.58,4.27,26047.0,14400.0,14400.0,0.15
4861,2017_18,Pacific Islands University,Mangilao,GU,Bachelor's,NO,100.0,,,,,53.0,13.21,0.0,0.0,0.0,11851.0,5428.0,5428.0,0.33
4867,2017_18,Acupuncture and Massage College,Miami,FL,Bachelor's,NO,,,,,,37.0,21.62,8.11,62.16,0.0,24732.0,10765.0,10765.0,0.65
4880,2017_18,The Art Institute of Washington,Arlington,VA,Bachelor's,NO,,,,,,498.0,20.08,51.0,16.47,2.61,26810.0,17590.0,17590.0,0.22
4881,2017_18,New Saint Andrews College,Moscow,ID,Bachelor's,NO,,,,,,134.0,26.12,0.0,1.49,0.75,,12450.0,12450.0,0.78
4883,2017_18,Marlboro College Graduate & Professional Studies,Marlboro,VT,Bachelor's,NO,,,,,,1.0,100.0,0.0,0.0,0.0,,,,
4884,2017_18,University of Phoenix-Massachusetts,Braintree,MA,Bachelor's,NO,,,,,,22.0,45.45,18.18,4.55,0.0,,,,0.2
4885,2017_18,University of Phoenix-Wisconsin,Milwaukee,WI,Bachelor's,NO,,,,,,11.0,36.36,36.36,0.0,9.09,,,,0.05
4886,2017_18,University of Phoenix-Idaho,Boise,ID,Bachelor's,NO,,,,,,5.0,20.0,0.0,20.0,0.0,,,,0.13
4890,2017_18,National American University-Ellsworth AFB Extension,Ellsworth Air Force Base,SD,Bachelor's,NO,,,,,,165.0,66.06,14.55,6.67,3.64,14766.0,6075.0,6075.0,0.0
4891,2017_18,National American University-Albuquerque West,Albuquerque,NM,Bachelor's,NO,,,,,,163.0,39.26,6.75,32.52,3.07,,15000.0,15000.0,0.0
4894,2017_18,Pillar College,Newark,NJ,Bachelor's,NO,,,,,,427.0,7.49,38.41,42.86,3.75,37257.0,21076.0,21076.0,0.0
4896,2017_18,Oregon State University-Cascades Campus,Bend,OR,Bachelor's,NO,67.53,1131.0,565.0,545.0,24.0,917.0,76.34,0.87,7.96,1.96,22358.0,9774.0,28749.0,
4922,2017_18,National Graduate School of Quality Management,Falmouth,MA,Bachelor's,NO,,,,,,101.0,37.62,34.65,10.89,7.92,,,,
4926,2017_18,Apex School of Theology,Durham,NC,Bachelor's,NO,,,,,,646.0,1.24,98.76,0.0,0.0,11810.0,5100.0,5100.0,0.9
4930,2017_18,Yeshiva Shaarei Torah of Rockland,Suffern,NY,Bachelor's,NO,,,,,,93.0,100.0,0.0,0.0,0.0,,12500.0,12500.0,
4936,2017_18,Universidad Pentecostal Mizpa,Rio Piedras,PR,Bachelor's,NO,,,,,,233.0,0.0,0.0,100.0,0.0,12079.0,4120.0,4120.0,0.44
4944,2017_18,Nevada State College,Henderson,NV,Bachelor's,NO,84.22,,,,,3643.0,32.8,8.56,33.1,11.39,20043.0,5131.0,16688.0,0.16
4947,2017_18,California State University-Channel Islands,Camarillo,CA,Bachelor's,NO,78.27,,,,,7047.0,28.64,2.43,49.74,5.56,24172.0,6817.0,18697.0,0.59
4948,2017_18,Argosy University-The Art Institute of California-Orange County,Santa Ana,CA,Bachelor's,NO,,,,,,558.0,17.92,4.66,35.84,8.06,28483.0,18742.0,18742.0,0.34
4949,2017_18,Franklin W Olin College of Engineering,Needham,MA,Bachelor's,NO,13.37,1522.0,740.0,770.0,34.0,345.0,53.04,2.61,8.7,11.88,67839.0,51936.0,51936.0,0.91
4953,2017_18,University of Phoenix-Illinois,Chicago,IL,Bachelor's,NO,,,,,,134.0,10.45,43.28,14.18,0.0,20940.0,9926.0,9926.0,0.12
4955,2017_18,Argosy University-Dallas,Farmers Branch,TX,Bachelor's,NO,,,,,,255.0,18.82,60.0,14.9,2.75,26462.0,13438.0,13438.0,0.14
4970,2017_18,University of the Potomac-VA Campus,FALLS CHURCH,VA,Bachelor's,NO,,,,,,37.0,5.41,5.41,5.41,0.0,26084.0,13884.0,13884.0,1.0
4980,2017_18,Ottawa University-Jeffersonville,Jeffersonville,IN,Bachelor's,NO,,,,,,71.0,57.75,16.9,8.45,1.41,,,,
4982,2017_18,Birthingway College of Midwifery,Beaverton,OR,Bachelor's,NO,,,,,,54.0,81.48,1.85,3.7,0.0,,,,
4988,2017_18,Faith International University,Tacoma,WA,Bachelor's,NO,,,,,,142.0,33.1,29.58,9.15,13.38,,7236.0,7236.0,
4989,2017_18,Family of Faith Christian University,Shawnee,OK,Bachelor's,NO,80.0,,,,,38.0,68.42,2.63,18.42,0.0,18847.0,6570.0,6570.0,0.67
5005,2017_18,West Coast University-Los Angeles,North Hollywood,CA,Bachelor's,NO,89.47,,,,,1660.0,30.66,4.46,21.57,30.9,45226.0,34635.0,34635.0,0.35
5006,2017_18,Williamson Christian College,Franklin,TN,Bachelor's,NO,,,,,,43.0,81.4,4.65,4.65,6.98,21835.0,12850.0,12850.0,0.5
5009,2017_18,DigiPen Institute of Technology,Redmond,WA,Bachelor's,NO,53.87,1274.0,629.0,625.0,28.0,1019.0,45.34,1.37,5.89,5.79,42671.0,29000.0,29000.0,0.43
5012,2017_18,University of Phoenix-Indiana,Indianapolis,IN,Bachelor's,NO,,,,,,19.0,15.79,42.11,5.26,0.0,,,,0.13
5013,2017_18,Dewey University-Hato Rey,Hato Rey,PR,Bachelor's,NO,,,,,,355.0,0.0,0.0,100.0,0.0,10516.0,5475.0,5475.0,0.64
5024,2017_18,Strayer University-Tennessee,Memphis,TN,Bachelor's,NO,,,,,,2049.0,14.79,77.75,1.85,0.24,27744.0,13857.0,13857.0,0.33
5025,2017_18,Strayer University-Pennsylvania,Trevose,PA,Bachelor's,NO,,,,,,1788.0,31.32,50.28,10.51,1.4,27744.0,13857.0,13857.0,0.2
5035,2017_18,Northcentral University,La Jolla,CA,Bachelor's,NO,,,,,,89.0,29.21,21.35,8.99,2.25,,,,
5051,2017_18,Baptist University of the Americas,San Antonio,TX,Bachelor's,NO,,,,,,177.0,6.78,0.56,59.89,0.0,13449.0,6240.0,6240.0,0.18
5053,2017_18,Beis Medrash Heichal Dovid,Far Rockaway,NY,Bachelor's,NO,68.57,,,,,110.0,100.0,0.0,0.0,0.0,17700.0,9375.0,9375.0,0.07
5073,2017_18,Charlotte Christian College and Theological Seminary,Charlotte,NC,Bachelor's,NO,,,,,,65.0,4.62,87.69,0.0,3.08,27155.0,10070.0,10070.0,0.09
5084,2017_18,Flagler College-Tallahassee,Tallahassee,FL,Bachelor's,NO,,,,,,416.0,67.07,19.95,6.73,1.44,,,,
5085,2017_18,American InterContinental University,Chandler,AZ,Bachelor's,NO,,,,,,8684.0,29.64,35.06,2.07,0.58,16977.0,10992.0,10992.0,0.22
5088,2017_18,American InterContinental University-Houston,Houston,TX,Bachelor's,NO,,,,,,285.0,8.77,39.65,7.02,1.4,22472.0,14640.0,14640.0,0.32
5089,2017_18,University of California-Merced,Merced,CA,Bachelor's,NO,69.79,1114.0,540.0,545.0,24.0,7375.0,10.24,4.61,53.25,19.82,34331.0,13598.0,41612.0,0.64
5095,2017_18,Central Methodist University-College of Graduate and Extended Studies,Fayette,MO,Bachelor's,NO,45.45,,,,,1756.0,84.97,6.26,2.39,0.4,,5760.0,5760.0,
5096,2017_18,University of Phoenix-New Jersey,Jersey City,NJ,Bachelor's,NO,,,,,,111.0,3.6,27.03,20.72,0.0,20940.0,9960.0,9960.0,0.09
